request_id,latency,batch_size,model
7fea59a8,10.539730791002512,5,gpt2medium-355m
b4b2b55d,9.171562166000513,5,gpt2medium-355m
dccac22d,8.661367832999531,5,gpt2medium-355m
46ad2395,7.9982725830013806,5,gpt2medium-355m
47a321bb,3.3289567079991684,5,gpt2medium-355m
1c58,3.3077529160000267,5,gpt2medium-355m
2c7a,3.30773279099958,5,gpt2medium-355m
ad49,3.3077224160006153,5,gpt2medium-355m
2e9baf4d,13.28948762499931,10,gpt2-124m
ecd32d63,12.789566290997755,10,gpt2-124m
3a9ca0b7,12.552604207998229,10,gpt2-124m
d994fb23,12.330286083000829,10,gpt2-124m
b52dc6b5,10.415589124997496,10,gpt2-124m
0a941008,9.828216165999038,10,gpt2-124m
a396ccc0,8.980578582999442,10,gpt2-124m
ef603c35,8.258817416000966,10,gpt2-124m
5d2f9f03,6.127325165998627,10,gpt2-124m
3263c39f,3.3166773329976422,10,gpt2-124m
fb42,1.941186915999424,10,gpt2-124m
de80,1.9411840829998255,10,gpt2-124m
41e7,1.9411818330008828,10,gpt2-124m
de75,1.9411799579975195,10,gpt2-124m
c383,1.9411782499992114,10,gpt2-124m
6b25,1.9411763329990208,10,gpt2-124m
9b117e9a,8.549407082999096,6,gpt2medium-355m
15820a05,8.169382790998498,6,gpt2medium-355m
b1607e14,7.474577416000102,6,gpt2medium-355m
e44f3add,4.840758165999432,6,gpt2medium-355m
c2a4be1b,4.372220707999077,6,gpt2medium-355m
5ed56822,4.311860624999099,6,gpt2medium-355m
1f71,3.6228325409974786,6,gpt2medium-355m
d542,3.6228296249973937,6,gpt2medium-355m
a26c2d9f,17.54988420800146,9,distilgpt2-124m
20083ef1,17.184190750002017,9,distilgpt2-124m
2ed0cbb6,16.60612141599995,9,distilgpt2-124m
e0b71b55,15.246321041002375,9,distilgpt2-124m
207c7874,13.440006250002625,9,distilgpt2-124m
a434eb35,8.693007666002813,9,distilgpt2-124m
7a5c9476,8.055557208001119,9,distilgpt2-124m
0e8d3ce2,7.51325587500105,9,distilgpt2-124m
bb491b34,2.8939672080014134,9,distilgpt2-124m
9d1a,1.7847389160015155,9,distilgpt2-124m
9b81,1.7847359160004999,9,distilgpt2-124m
00de,1.7847334580001188,9,distilgpt2-124m
daf5,1.784731625000859,9,distilgpt2-124m
c4e8,1.7847296250001818,9,distilgpt2-124m
d09b,1.7847277079999913,9,distilgpt2-124m
95e4,1.7847260830021696,9,distilgpt2-124m
2c280977,14.985303292000026,13,gpt2-124m
c7d7657d,12.430722334000166,13,gpt2-124m
82b60521,11.639385833997949,13,gpt2-124m
3820f472,10.016295124998578,13,gpt2-124m
c65927c8,9.592970999998215,13,gpt2-124m
0348d35d,9.58220716699725,13,gpt2-124m
cc31d566,9.150097792000452,13,gpt2-124m
ab33c9c2,5.724339000000327,13,gpt2-124m
335b68fa,4.725837666999723,13,gpt2-124m
c95ac5ed,3.4684175420006795,13,gpt2-124m
1c99d375,2.8734221669983526,13,gpt2-124m
f32d1533,2.7656134169992583,13,gpt2-124m
d052fe3e,2.506628749997617,13,gpt2-124m
c56d,2.1481065419975494,13,gpt2-124m
b5ce,2.148074999997334,13,gpt2-124m
e259,2.1480638749999343,13,gpt2-124m
eaa40a2c,19.992441125003097,9,gpt2medium-355m
47e8a34d,19.20492191700032,9,gpt2medium-355m
e15a3a96,18.941501291999884,9,gpt2medium-355m
663959c3,18.206167208001716,9,gpt2medium-355m
385cb65e,16.975280917002237,9,gpt2medium-355m
6aaafc78,13.101173625000229,9,gpt2medium-355m
7b4f964b,9.354111374999775,9,gpt2medium-355m
e375f15e,8.704289625002275,9,gpt2medium-355m
5fc82a0d,7.499267000002874,9,gpt2medium-355m
7037,7.1274077920024865,9,gpt2medium-355m
d3ab,7.127405000002909,9,gpt2medium-355m
67ae,7.127402958001767,9,gpt2medium-355m
6bb1,7.127401000001555,9,gpt2medium-355m
22f3,7.127399292003247,9,gpt2medium-355m
687f,7.127397625001322,9,gpt2medium-355m
59e4,7.127395958003035,9,gpt2medium-355m
fde86589,17.45420520799962,15,distilgpt2-124m
9979bab4,17.24721954100096,15,distilgpt2-124m
492a0f50,16.652968000002147,15,distilgpt2-124m
3cf3ce4b,16.522871041001054,15,distilgpt2-124m
40f0aadc,16.173054708000564,15,distilgpt2-124m
c5f9d626,15.9670724159987,15,distilgpt2-124m
5f4154f8,15.728677125000104,15,distilgpt2-124m
21d8d9d7,15.444199916000798,15,distilgpt2-124m
f2c20b5f,15.25657716600108,15,distilgpt2-124m
e6bf5781,12.63890741599971,15,distilgpt2-124m
9b062286,12.146571875000518,15,distilgpt2-124m
a36a26f5,9.387162040999101,15,distilgpt2-124m
b3cf65a4,8.563515707999613,15,distilgpt2-124m
350baf2d,5.843025041001965,15,distilgpt2-124m
a8006311,5.124510041001486,15,distilgpt2-124m
1869,1.2864592080004513,15,distilgpt2-124m
7f662e79,15.807878499999788,6,gpt2-124m
e81e58eb,15.61977120800293,6,gpt2-124m
d3fa77f5,14.839428999999654,6,gpt2-124m
6c967233,14.151771916000143,6,gpt2-124m
1ab73639,13.299986000001809,6,gpt2-124m
d0d3aa3d,12.683375833003083,6,gpt2-124m
43af,1.454579791003198,6,gpt2-124m
b13f,1.4545647500017367,6,gpt2-124m
