request_id,latency,batch_size,model
233259c5,5.553353041999799,4,gpt2-124m
9573400e,3.0757144999997763,4,gpt2-124m
bcde3c08,1.8958442080001987,4,gpt2-124m
f57c0443,0.7876648330002354,4,gpt2-124m
62729559,9.67887091600005,2,gpt2medium-355m
7cd2db64,2.8733561250001003,2,gpt2medium-355m
9162,2.6251009999996313,2,gpt2medium-355m
12e5,2.625076665999586,2,gpt2medium-355m
65ad3345,11.960469999999987,3,distilgpt2-124m
5b474b01,10.132145624999794,3,distilgpt2-124m
5095fe31,7.26310708300025,3,distilgpt2-124m
5c5a,0.6712037500001315,3,distilgpt2-124m
cd6fb865,12.958080625000548,2,gpt2medium-355m
c0b5ebdd,9.658645125000476,2,gpt2medium-355m
0008,2.686579625000377,2,gpt2medium-355m
2da9,2.6865654170005655,2,gpt2medium-355m
14fcfc1f,12.585981125000217,2,gpt2-124m
e1a0f8b9,9.66397033300018,2,gpt2-124m
0b4a,0.986530958000003,2,gpt2-124m
08ae,0.9865278750003199,2,gpt2-124m
