request_id,latency,batch_size,model
ef9b346d,10.587527749998117,5,gpt2medium-355m
17af34b5,9.217500208000274,5,gpt2medium-355m
a8303457,8.706108124999446,5,gpt2medium-355m
e5570501,8.042378166999697,5,gpt2medium-355m
ae768431,3.374549874999502,5,gpt2medium-355m
36a8,3.3246794999977283,5,gpt2medium-355m
2d3f,3.3246604579981067,5,gpt2medium-355m
8f77,3.324649332997069,5,gpt2medium-355m
f7b634c9,13.083188999997219,11,gpt2-124m
94d37fbc,13.07546179199926,11,gpt2-124m
8daee823,13.048296499997377,11,gpt2-124m
4cdcc263,12.822918582998682,11,gpt2-124m
05423c0d,10.908807874999184,11,gpt2-124m
61605df8,10.321748874997866,11,gpt2-124m
889fda9b,9.476144500000373,11,gpt2-124m
92a8eae6,8.753609707997384,11,gpt2-124m
b0002936,6.621147457997722,11,gpt2-124m
5530bb2b,3.8101567499979865,11,gpt2-124m
da163f48,2.3081102920004923,11,gpt2-124m
bdc2,2.077722999998514,11,gpt2-124m
b4bf,2.0777024579983845,11,gpt2-124m
7942,2.0776879580007517,11,gpt2-124m
31c2,2.07767604199762,11,gpt2-124m
ca5f,2.077665041997534,11,gpt2-124m
fbc55b0e,9.027099499999167,7,gpt2medium-355m
5b57ce8f,8.64638929099965,7,gpt2medium-355m
3d77d20f,7.9516247079991444,7,gpt2medium-355m
656fea24,5.31764800000019,7,gpt2medium-355m
8ad9c9a3,4.850883208000596,7,gpt2medium-355m
71ded8ea,4.789383082999848,7,gpt2medium-355m
4527fba0,3.900271458001953,7,gpt2medium-355m
c5e2,3.6105277909991855,7,gpt2medium-355m
549ac0d2,18.45409066600041,10,distilgpt2-124m
689661df,18.087109374999272,10,distilgpt2-124m
15fff6e3,17.509590290999768,10,distilgpt2-124m
dc8ffead,16.14937049999935,10,distilgpt2-124m
3f364b30,14.342564832997596,10,distilgpt2-124m
59d689ee,9.595115957999951,10,distilgpt2-124m
463b3dc3,8.958201375000499,10,distilgpt2-124m
a57db08c,8.416099874997599,10,distilgpt2-124m
e3a4700c,3.796690374998434,10,distilgpt2-124m
12022dc3,2.278594957999303,10,distilgpt2-124m
a376,2.209108708000713,10,distilgpt2-124m
1531,2.2091053330004797,10,distilgpt2-124m
e3c6,2.209103207998851,10,distilgpt2-124m
f709,2.209101541000564,10,distilgpt2-124m
bbc3,2.209099707997666,10,distilgpt2-124m
0ba9,2.2090976250001404,10,distilgpt2-124m
d333fa6c,13.807326124999236,6,gpt2medium-355m
c7324a8d,13.543453291997139,6,gpt2medium-355m
6128fd9e,12.808192333999614,6,gpt2medium-355m
7b68d9de,11.577521291997982,6,gpt2medium-355m
ea50d12c,7.702757416998793,6,gpt2medium-355m
4d90d55c,3.9566922089979926,6,gpt2medium-355m
064f,3.907955458998913,6,gpt2medium-355m
640a,3.907951458997559,6,gpt2medium-355m
60b485bd,16.315341540997906,16,gpt2-124m
69acb991,15.524315040998772,16,gpt2-124m
43ffd39c,13.900248624999222,16,gpt2-124m
dc771ae4,13.478014583000913,16,gpt2-124m
8f724cbb,13.46547208300035,16,gpt2-124m
bd7be69d,13.033970207998209,16,gpt2-124m
91fcf1b0,9.608310457999323,16,gpt2-124m
62b643fe,8.609436208000261,16,gpt2-124m
436fef91,7.351354665999679,16,gpt2-124m
866c7ea6,6.756379165999533,16,gpt2-124m
ce216df0,6.648321874999965,16,gpt2-124m
c9fcabb7,6.38948679099849,16,gpt2-124m
98dedf77,5.327813874999265,16,gpt2-124m
64057711,5.139827125000011,16,gpt2-124m
eb4666ac,4.359508416000608,16,gpt2-124m
9d4767f8,3.6719058329981635,16,gpt2-124m
41e4c9ba,3.7922689999977592,2,gpt2-124m
55d7bd45,3.1742110829982266,2,gpt2-124m
a6d9,0.9681865419988753,2,gpt2-124m
9f29,0.9681816669981345,2,gpt2-124m
e405edb4,14.818905500000255,16,distilgpt2-124m
b707d81e,14.225223707999248,16,distilgpt2-124m
47570840,14.095590832999733,16,distilgpt2-124m
d5b72682,13.744774499999039,16,distilgpt2-124m
22cb3785,13.537847624997084,16,distilgpt2-124m
24bc38e7,13.300186332999147,16,distilgpt2-124m
42ee7d52,13.017896124998515,16,distilgpt2-124m
82cac4fc,12.831546833000175,16,distilgpt2-124m
4433cf74,10.211349082997913,16,distilgpt2-124m
b2a42e87,9.716608541999449,16,distilgpt2-124m
bbd61fd1,6.958953749999637,16,distilgpt2-124m
c69c7059,6.134586749998562,16,distilgpt2-124m
11ecd89e,3.4140766669988807,16,distilgpt2-124m
5c8f38bd,2.694701541997347,16,distilgpt2-124m
34bee4f0,2.391718167000363,16,distilgpt2-124m
56ca2855,1.6823547079984564,16,distilgpt2-124m
3b4bd9eb,11.73425808400134,6,gpt2medium-355m
6cc216a8,10.528211959001055,6,gpt2medium-355m
e3a7ecb9,9.806430917000398,6,gpt2medium-355m
7f681e86,8.203026167000644,6,gpt2medium-355m
00ed2f73,7.956464416998642,6,gpt2medium-355m
e9c40c1d,7.142127999999502,6,gpt2medium-355m
92c1,4.055404458998964,6,gpt2medium-355m
7f60,4.0553962089979905,6,gpt2medium-355m
6e7d0a5e,10.482491624999966,6,gpt2medium-355m
f11b7acf,9.695105374998093,6,gpt2medium-355m
2093b32a,8.342785999997432,6,gpt2medium-355m
12a15bd8,7.180556874998729,6,gpt2medium-355m
31f6c185,5.9527518340000825,6,gpt2medium-355m
5d2bdcce,3.2345526669996616,6,gpt2medium-355m
ac40,3.214743708998867,6,gpt2medium-355m
3cd6,3.2147387500008335,6,gpt2medium-355m
4d303e13,16.289960709000297,6,gpt2-124m
e4a0e770,14.637341042001935,6,gpt2-124m
3b3b0bca,14.15720925000278,6,gpt2-124m
24a7e666,14.040981666999869,6,gpt2-124m
2a28272c,13.723518124999828,6,gpt2-124m
d09ea269,12.712914875002753,6,gpt2-124m
7bd2,1.8795592919996125,6,gpt2-124m
7468,1.879542083999695,6,gpt2-124m
a81645f7,17.28694862499833,11,distilgpt2-124m
56c813a7,17.17011629099943,11,distilgpt2-124m
e1ef8adc,16.331855249998625,11,distilgpt2-124m
042156b7,16.24164699999892,11,distilgpt2-124m
7355c648,14.55446262499754,11,distilgpt2-124m
0f525716,13.781982540996978,11,distilgpt2-124m
b8cea095,13.326247749999311,11,distilgpt2-124m
5e557b8c,13.018327582998609,11,distilgpt2-124m
89fdcadc,11.75522245799948,11,distilgpt2-124m
c311698b,10.534833957997762,11,distilgpt2-124m
9a5d5fe7,10.08426608299851,11,distilgpt2-124m
813f,1.2369579160003923,11,distilgpt2-124m
06a9,1.2369541249972826,11,distilgpt2-124m
6b45,1.236951915998361,11,distilgpt2-124m
cde9,1.2369502500005183,11,distilgpt2-124m
d730,1.2369484159971762,11,distilgpt2-124m
