request_id,latency,batch_size,model
9de8,1.0502601670013973,16,distilgpt2-124m
f850,1.050256292000995,16,distilgpt2-124m
1229f05f,14.039861875000497,15,gpt2-124m
66f11d9b,13.248431250001886,15,gpt2-124m
1a0b80f1,11.624908125002548,15,gpt2-124m
887cb0b7,11.202878041000076,15,gpt2-124m
632ea938,11.190634875001706,15,gpt2-124m
e2401881,10.758619041000202,15,gpt2-124m
d55bce20,7.33555462500226,15,gpt2-124m
18579efa,6.337612125000305,15,gpt2-124m
c33f72eb,5.075654833002773,15,gpt2-124m
a7be2bf6,4.483055166001577,15,gpt2-124m
e798e285,4.3747481659993355,15,gpt2-124m
0719e74f,4.11627983300059,15,gpt2-124m
130efb07,3.053353540999524,15,gpt2-124m
38c0664e,2.8651523330008786,15,gpt2-124m
b813b294,2.08295495800121,15,gpt2-124m
3bd2,1.9905174160012393,15,gpt2-124m
b2f94eb8,16.76206933299909,7,gpt2medium-355m
f6b5786e,15.54248941699916,7,gpt2medium-355m
d7e53c03,11.669092874999478,7,gpt2medium-355m
7e53bcf2,7.922110250001424,7,gpt2medium-355m
2502b96d,7.270224749998306,7,gpt2medium-355m
5f563ef2,6.058112457998504,7,gpt2medium-355m
9766ecd6,5.341659875000914,7,gpt2medium-355m
f56d,3.981551583001419,7,gpt2medium-355m
e7e065c4,12.381189332998474,12,distilgpt2-124m
db38e54d,11.885788749998028,12,distilgpt2-124m
d855b33d,9.123862165997707,12,distilgpt2-124m
f0af65c8,8.300178749999759,12,distilgpt2-124m
3aefaa17,5.580019416000141,12,distilgpt2-124m
53d4ec2b,4.8629829159981455,12,distilgpt2-124m
ce46bb09,4.558949250000296,12,distilgpt2-124m
bc9da661,3.849961332998646,12,distilgpt2-124m
f1df0716,3.6457181660007336,12,distilgpt2-124m
21df9bc4,3.5286496250009804,12,distilgpt2-124m
29071bde,2.69062054099777,12,distilgpt2-124m
b1539b85,2.60081345800063,12,distilgpt2-124m
7491,1.315893540999241,12,distilgpt2-124m
e282,1.3158754579999368,12,distilgpt2-124m
7272,1.3158636660009506,12,distilgpt2-124m
ff7b,1.315853457999765,12,distilgpt2-124m
d1139065,9.95341108300272,6,gpt2medium-355m
5e61266e,9.706690416001948,6,gpt2medium-355m
4188da5d,8.892085000003135,6,gpt2medium-355m
21bbb0f4,6.0996778330008965,6,gpt2medium-355m
43d5e13c,5.310118208002677,6,gpt2medium-355m
77450df2,3.956486416002008,6,gpt2medium-355m
4ffe,3.534554666002805,6,gpt2medium-355m
399a,3.534551625001768,6,gpt2medium-355m
79314790,16.6268366660006,9,gpt2-124m
edf084b1,15.775100374998146,9,gpt2-124m
6ae74998,15.157837415998074,9,gpt2-124m
ee762d3a,12.566272125000978,9,gpt2-124m
87d0bd12,10.91430308299823,9,gpt2-124m
a9e908cb,10.43161387500004,9,gpt2-124m
eaaa7a1e,10.316338832999463,9,gpt2-124m
34ee5046,9.996793791000528,9,gpt2-124m
96569bcc,8.987154665999697,9,gpt2-124m
dba8,3.4631496250003693,9,gpt2-124m
158a,3.4631332909993944,9,gpt2-124m
1db5,3.4631212499989488,9,gpt2-124m
c1a1,3.4631110829977843,9,gpt2-124m
1958,3.4631011659985234,9,gpt2-124m
6e81,3.4630907909995585,9,gpt2-124m
14fb,3.463080624998838,9,gpt2-124m
d5928f69,15.09321591600019,7,distilgpt2-124m
1df59a51,14.319588916001521,7,distilgpt2-124m
ea633df2,13.863416166001116,7,distilgpt2-124m
cd2b6aec,13.555532457998197,7,distilgpt2-124m
bce59ca2,12.292704540999694,7,distilgpt2-124m
5029fe47,11.074044458000571,7,distilgpt2-124m
d363807b,10.62361037500159,7,distilgpt2-124m
32dc,0.8201725830003852,7,distilgpt2-124m
b7194997,16.818069499997364,3,gpt2medium-355m
ba4a4356,15.590517832999467,3,gpt2medium-355m
0a58f22e,12.869986957997753,3,gpt2medium-355m
ebcf,2.865163540998765,3,gpt2medium-355m
