request_id,latency,batch_size,model
2f9062bf,9.799150457998621,5,gpt2medium-355m
8e052322,9.13360766599726,5,gpt2medium-355m
66be3ad5,8.622823499998049,5,gpt2medium-355m
a6db486c,7.960739874997671,5,gpt2medium-355m
171dceaf,3.2914470830000937,5,gpt2medium-355m
14f2,3.266459082999063,5,gpt2medium-355m
b982,3.2664364159973047,5,gpt2medium-355m
4a6a,3.266420707997895,5,gpt2medium-355m
308bf710,12.928665624996938,11,gpt2-124m
3599119c,12.90920662499775,11,gpt2-124m
a39c33b2,12.769275999999081,11,gpt2-124m
5c915730,12.462858957998833,11,gpt2-124m
2a824ace,11.50102570799936,11,gpt2-124m
388045af,10.911387291998835,11,gpt2-124m
d50c49cd,10.063805957997829,11,gpt2-124m
b9ce9524,9.34179637499983,11,gpt2-124m
8e162b08,7.211131957999896,11,gpt2-124m
741af6fd,4.399289291999594,11,gpt2-124m
25ac19ad,2.897235707998334,11,gpt2-124m
cadf,1.913480957999127,11,gpt2-124m
9dfd,1.9134767920004379,11,gpt2-124m
93e3,1.913474041997688,11,gpt2-124m
e73a,1.9134718329987663,11,gpt2-124m
d80e,1.9134692919978988,11,gpt2-124m
0ee7b9b2,9.62461387499934,8,gpt2medium-355m
dec2075c,9.243932542001858,8,gpt2medium-355m
f6ae6577,8.549208209002245,8,gpt2medium-355m
f89cf89d,5.912134166999749,8,gpt2medium-355m
387a64b0,5.4476208750020305,8,gpt2medium-355m
db69e972,5.38574295899889,8,gpt2medium-355m
a8284def,4.496648791999178,8,gpt2medium-355m
161f6b56,3.709434084001259,8,gpt2medium-355m
af93fb08,18.393877457998315,11,distilgpt2-124m
9f9e3177,18.126387083000736,11,distilgpt2-124m
dc157f77,17.54867029199886,11,distilgpt2-124m
4ec576c0,16.188721375001478,11,distilgpt2-124m
508afe6a,14.384295457999542,11,distilgpt2-124m
9ac6f84d,9.634981916999095,11,distilgpt2-124m
ceb1e64f,8.996708624999883,11,distilgpt2-124m
124eae3a,8.455335041999206,11,distilgpt2-124m
4fdc432b,3.835152999999991,11,distilgpt2-124m
3f72217d,2.3172714169995743,11,distilgpt2-124m
bb574162,2.1091892500007816,11,distilgpt2-124m
f302,1.7536832080004388,11,distilgpt2-124m
11c5,1.753680166999402,11,distilgpt2-124m
2faf,1.7536780830014322,11,distilgpt2-124m
eacd,1.7536760000002687,11,distilgpt2-124m
e58f,1.753674042000057,11,distilgpt2-124m
b4e16751,14.185620249998465,6,gpt2medium-355m
50e4b589,13.449936417000572,6,gpt2medium-355m
5bf7841c,12.219826042000932,6,gpt2medium-355m
0b66aa1b,8.346014750000904,6,gpt2medium-355m
86e7f281,4.595774208999501,6,gpt2medium-355m
53ed5162,3.9435109999976703,6,gpt2medium-355m
dd5a,3.88471270899754,6,gpt2medium-355m
ff59,3.8846959170004993,6,gpt2medium-355m
efd80503,16.860881874999905,16,gpt2-124m
55f4665f,16.07068741599869,16,gpt2-124m
9503282d,14.446461999999883,16,gpt2-124m
6f1e11f8,14.024161165998521,16,gpt2-124m
add22b52,14.012350375000096,16,gpt2-124m
8ce554e7,13.579150665998895,16,gpt2-124m
2f26c63f,10.15410675000021,16,gpt2-124m
8fece960,9.156059957997059,16,gpt2-124m
9f23cd86,7.894295082998724,16,gpt2-124m
0a3995c8,7.301424915996904,16,gpt2-124m
2eb2150d,7.193958083000325,16,gpt2-124m
f1f66ed2,6.935587832998863,16,gpt2-124m
c11cd71c,5.819739790997119,16,gpt2-124m
8527578e,5.6840989159973105,16,gpt2-124m
ba4cd1b5,4.903876332999062,16,gpt2-124m
cbf668af,4.216370624999399,16,gpt2-124m
57185c7e,4.339662999998836,2,gpt2-124m
91c8bee9,3.7229732909981976,2,gpt2-124m
0cb3,0.9711639159977494,2,gpt2-124m
eb5c,0.9711559159986791,2,gpt2-124m
f548fe0c,11.970659500002512,5,gpt2medium-355m
1b3f9328,11.24851370900069,5,gpt2medium-355m
8d8deb93,9.645956500000466,5,gpt2medium-355m
81c3aa4a,9.397609375002503,5,gpt2medium-355m
9cf0d647,8.58483200000046,5,gpt2medium-355m
1b2f,4.121816875001969,5,gpt2medium-355m
244d,4.121803792000719,5,gpt2medium-355m
9d08,4.121795500002918,5,gpt2medium-355m
db9c650c,21.083867334000388,13,distilgpt2-124m
f96c257c,20.953551583999797,13,distilgpt2-124m
33016d02,20.60337787499884,13,distilgpt2-124m
82696cbf,20.396455375001096,13,distilgpt2-124m
4e436916,20.1586022090014,13,distilgpt2-124m
f588ed76,19.876687791998847,13,distilgpt2-124m
78c4666f,19.690009459001885,13,distilgpt2-124m
8293b718,17.06985666699984,13,distilgpt2-124m
e36d6539,16.576040750001994,13,distilgpt2-124m
c42a4ac1,13.816459542002121,13,distilgpt2-124m
2e2cf720,12.992213792000257,13,distilgpt2-124m
65353aeb,10.2714945000007,13,distilgpt2-124m
bfa36ae4,9.553608958998666,13,distilgpt2-124m
4cee,1.2510241669988318,13,distilgpt2-124m
173b,1.2510211670014542,13,distilgpt2-124m
b7fd,1.251019292001729,13,distilgpt2-124m
