request_id,latency,batch_size,model
fde00f7b,6.542274291976355,4,gpt2-124m
22b94f09,4.063981416984461,4,gpt2-124m
cffad017,2.884015707997605,4,gpt2-124m
4bab8c74,1.7741101249703206,4,gpt2-124m
afb26542,10.100444375013467,1,gpt2medium-355m
2b80,5.098593792004976,1,gpt2medium-355m
511e,5.098565875028726,1,gpt2medium-355m
1891,5.098548125009984,1,gpt2medium-355m
17567fe5,8.199973958020564,3,distilgpt2-124m
286f08ae,6.370363291993272,3,distilgpt2-124m
00ae1d08,3.5035881670191884,3,distilgpt2-124m
5b4a,1.2775004169670865,3,distilgpt2-124m
e8779fcd,5.9444559999974445,2,gpt2-124m
f398cc08,3.0225145829608664,2,gpt2-124m
1d2e,1.0199004579917528,2,gpt2-124m
59dd,1.0198910829494707,2,gpt2-124m
a59ffc38,13.621785499970429,3,gpt2medium-355m
b7f3eb71,11.082932791963685,3,gpt2medium-355m
aa437da8,7.785617832967546,3,gpt2medium-355m
78fd,2.841587333008647,3,gpt2medium-355m
f883d184,6.452715541003272,1,distilgpt2-124m
1b09,0.6573261249577627,1,distilgpt2-124m
c3f3,0.6573225829633884,1,distilgpt2-124m
a316,0.6573202079744078,1,distilgpt2-124m
