request_id,latency,batch_size,model
0e0dbcc8,5.704577125001379,0,gpt2medium-355m
0cc72c1d,3.5286919999998645,0,gpt2medium-355m
1f0d80b8,2.6799006250003004,0,gpt2medium-355m
68d7,2.634116500001255,0,gpt2medium-355m
c0645e09,8.335498333999567,8,gpt2-124m
09cc7602,8.244450124999275,8,gpt2-124m
1f1c220e,7.973202375000255,8,gpt2-124m
13170577,7.619910958997934,8,gpt2-124m
d2f3d095,4.795374916997389,8,gpt2-124m
c35cff34,3.8210678340001323,8,gpt2-124m
d79edb29,2.4121287089983525,8,gpt2-124m
9091a1f2,1.2104868339993118,8,gpt2-124m
6923c7e2,11.52253545900021,0,gpt2medium-355m
50fe31cc,3.7524030419990595,0,gpt2medium-355m
6d816cd0,2.8134487499992247,0,gpt2medium-355m
a367,2.766729791997932,0,gpt2medium-355m
cd0e6a10,15.740324166999926,0,distilgpt2-124m
5e7540cc,15.130978917000903,0,distilgpt2-124m
ea1748ed,14.171593167000538,0,distilgpt2-124m
787ee159,11.91581554199729,0,distilgpt2-124m
ae515e12,8.90994999999748,0,distilgpt2-124m
7c64fe3e,1.002121666999301,0,distilgpt2-124m
4ff5,0.9856561249980587,0,distilgpt2-124m
81b6,0.9856529589997081,0,distilgpt2-124m
8aa80160,13.489042166998843,0,gpt2-124m
3633cf6e,8.805960249999771,0,gpt2-124m
796484ca,6.305079500001739,0,gpt2-124m
7fb6,1.077172375000373,0,gpt2-124m
ee4fbaf9,14.390232957997796,0,distilgpt2-124m
241befd3,13.486559790999308,0,distilgpt2-124m
aed916a8,422.1182779999981,0,gpt2medium-355m
68afb578,420.96065758299665,0,gpt2medium-355m
91c38863,5.848405875000026,0,gpt2medium-355m
6be853cc,3.558888624997053,0,gpt2medium-355m
d262e042,9.983238209002593,8,gpt2-124m
8d755dc7,9.157596791999822,8,gpt2-124m
cc2f7a48,8.762621125002624,8,gpt2-124m
2cbfccd7,8.389466209002421,8,gpt2-124m
cdca27db,5.205561042002955,8,gpt2-124m
d820fa5c,4.2301199169996835,8,gpt2-124m
05b7155e,2.8230172920011682,8,gpt2-124m
b1883dd4,1.6215627920028055,8,gpt2-124m
354ff771,12.573485957997036,0,gpt2medium-355m
36028110,11.472964416996547,0,gpt2medium-355m
ee3f230c,3.7047520829983114,0,gpt2medium-355m
8388446f,2.764929791999748,0,gpt2medium-355m
5f05d199,15.638053042002866,0,distilgpt2-124m
e509eb11,15.028302583999903,0,distilgpt2-124m
730ba278,14.06181262500104,0,distilgpt2-124m
c8557f2c,11.807563334001316,0,distilgpt2-124m
29c4f6ea,8.801983834000566,0,distilgpt2-124m
a25a,0.9268966670024383,0,distilgpt2-124m
a5a4,0.9268935420004709,0,distilgpt2-124m
377e,0.9268916250002803,0,distilgpt2-124m
5c83b945,13.837223250000534,0,gpt2-124m
e6b6dc79,9.15438974999779,0,gpt2-124m
f3cd3b38,15.255686207998224,0,distilgpt2-124m
7c8574bf,14.203097833000356,0,distilgpt2-124m
091fb33b,13.299114541001472,0,distilgpt2-124m
a570,0.6993844579992583,0,distilgpt2-124m
