request_id,latency,batch_size,model
96fb1f46,0.5936806250028894,1,gpt2-124m
e1aceed2,0.5614860000023327,1,gpt2-124m
139435f5,0.6046911250014091,1,gpt2-124m
7099e8a6,2.0738117910004803,1,gpt2medium-355m
7c0b520b,2.2971565409970935,1,gpt2-124m
24c93598,1.8704862500017043,1,gpt2medium-355m
a1301268,3.768894916996942,3,distilgpt2-124m
d8343c62,3.159501874997659,3,distilgpt2-124m
23f960c1,2.200112167000043,3,distilgpt2-124m
33e2,0.7220516669985955,3,distilgpt2-124m
1c9ba4d5,2.076004832997569,2,gpt2-124m
d5a12700,1.1017134579997219,2,gpt2-124m
75551429,4.948038416001509,2,gpt2medium-355m
6cf0c067,3.8476075830003538,2,gpt2medium-355m
3755879d,3.6623107500017795,2,distilgpt2-124m
2aee1203,0.6572542920002888,2,distilgpt2-124m
c4cbf681,3.4127490000028047,2,gpt2-124m
4575c90d,2.2137805000020307,2,gpt2-124m
