request_id,latency,batch_size,model
58d12219,3.3604797500011045,3,gpt2medium-355m
a0bd67a4,2.8523045420006383,3,gpt2medium-355m
9df07834,2.8231785419993685,3,gpt2medium-355m
7d6a,2.7780495840015647,3,gpt2medium-355m
323bb28f,5.1731135830013955,8,gpt2-124m
845c5c37,4.835631083002227,8,gpt2-124m
a7c7fb8b,4.59708804100228,8,gpt2-124m
eeb85f37,4.3708685410019825,8,gpt2-124m
2cbea3ab,3.785078875000181,8,gpt2-124m
519da35e,3.736186041001929,8,gpt2-124m
ccfaf28f,2.9390971249995346,8,gpt2-124m
bc0ee8b8,2.218968583001697,8,gpt2-124m
76feaa00,8.106098583000858,3,gpt2medium-355m
bab92040,3.441638416999922,3,gpt2medium-355m
18c7f5e3,2.8768518329998187,3,gpt2medium-355m
c090,2.808285541999794,3,gpt2medium-355m
d81b09ac,10.312657250000484,8,distilgpt2-124m
ae616b19,10.249694250000175,8,distilgpt2-124m
7c6fcbcd,10.076546832999156,8,distilgpt2-124m
0e6b37ff,8.722233083000901,8,distilgpt2-124m
1d4b2dcb,6.9036532919999445,8,distilgpt2-124m
d5f75bcf,2.1695702920005715,8,distilgpt2-124m
be423cc8,1.533182957999088,8,distilgpt2-124m
d45dffc7,0.9913468330014439,8,distilgpt2-124m
b72291fc,6.579436459000135,4,gpt2medium-355m
1d583eba,5.884253416999854,4,gpt2medium-355m
407afe28,3.252207666999311,4,gpt2medium-355m
14644d6b,2.78485445899787,4,gpt2medium-355m
42190855,11.098615499999141,8,gpt2-124m
a6fc4319,8.284282874999917,8,gpt2-124m
f921fe49,6.7833806249982445,8,gpt2-124m
c656dca4,4.229126166999777,8,gpt2-124m
d50c67c6,3.4396985829989717,8,gpt2-124m
77faeec5,1.8116289169993252,8,gpt2-124m
1e19075c,1.3878670419981063,8,gpt2-124m
2d670500,1.3766184999985853,8,gpt2-124m
787dcae5,4.085463040999457,8,distilgpt2-124m
306a34e0,2.5675334580009803,8,distilgpt2-124m
a254730a,2.3592518330005987,8,distilgpt2-124m
3c65e83a,1.76602987500155,8,distilgpt2-124m
1a6089c7,1.6359150829994178,8,distilgpt2-124m
86301c90,1.282423208002001,8,distilgpt2-124m
035a88f0,1.0741858330002287,8,distilgpt2-124m
467df253,0.8366492909990484,8,distilgpt2-124m
f7626a74,12.48175962499954,6,gpt2medium-355m
b02828a8,11.614293791997625,6,gpt2medium-355m
8f48b76d,10.826831582999148,6,gpt2medium-355m
5bf6c168,10.563424249998207,6,gpt2medium-355m
9b4a2d4f,9.828499832998205,6,gpt2medium-355m
adfbdbf2,8.5932959999991,6,gpt2medium-355m
27ce,4.166926124999009,6,gpt2medium-355m
849c,4.166905250000127,6,gpt2medium-355m
5f79ecb3,5.639862374999211,3,gpt2medium-355m
c9ff3e22,3.3613459579974005,3,gpt2medium-355m
eb1b22ea,2.5121420420000504,3,gpt2medium-355m
44bb,2.473179707998497,3,gpt2medium-355m
51b7033b,45.22833795800034,8,gpt2-124m
eb8fc4ce,8.42421291699793,8,gpt2-124m
a2810341,7.598843583000416,8,gpt2-124m
70beb06f,7.203826832999766,8,gpt2-124m
1613f977,6.830842583000049,8,gpt2-124m
1fe6164a,3.6517284580004343,8,gpt2-124m
b88da9eb,2.6773182500000985,8,gpt2-124m
7459bbf6,1.2648274579987628,8,gpt2-124m
a3676e40,11.67380087499987,3,gpt2medium-355m
76cc513e,3.9046316659987497,3,gpt2medium-355m
4b827940,2.964342374998523,3,gpt2medium-355m
235b,2.8842264999984764,3,gpt2medium-355m
6b5bb33b,52.76986691700222,8,distilgpt2-124m
acfb3362,52.5837116670009,8,distilgpt2-124m
485480b7,15.942648167001607,8,distilgpt2-124m
d2386cb6,15.332551499999681,8,distilgpt2-124m
92f34338,14.372384875001444,8,distilgpt2-124m
66ff2196,12.117238417002227,8,distilgpt2-124m
99eb3894,9.109003166999173,8,distilgpt2-124m
dfcf7953,1.2038128749991301,8,distilgpt2-124m
7e4d3a1b,0.4899465830021654,1,distilgpt2-124m
1bcf4f0d,16.14622770799906,4,gpt2-124m
f087eaf6,12.593609957999433,4,gpt2-124m
3f282b27,7.911100540997722,4,gpt2-124m
f72e1bfb,5.409540874999948,4,gpt2-124m
007cf106,14.366889416000049,1,distilgpt2-124m
