request_id,latency,batch_size,model
3b973607,6.139597041008528,2,distilgpt2-124m
a74118ba,2.469603541016113,2,distilgpt2-124m
5500,1.168026583007304,2,distilgpt2-124m
9dfe,1.1679957080050372,2,distilgpt2-124m
f17bf2da,8.768809917004546,2,gpt2medium-355m
4605820a,5.043464832997415,2,gpt2medium-355m
602f,3.5761513330216985,2,gpt2medium-355m
0d0b,3.5761471670120955,2,gpt2medium-355m
facdfd56,8.072464582975954,1,gpt2-124m
ac1f,1.6256382499996107,1,gpt2-124m
4ae0,1.6256352499767672,1,gpt2-124m
92e4,1.625633082992863,1,gpt2-124m
54cccdf8,5.685967500001425,2,distilgpt2-124m
8f4bebe2,5.627971249981783,2,distilgpt2-124m
7333,0.6431753750075586,2,distilgpt2-124m
1b11,0.643156457983423,2,distilgpt2-124m
bc50fbfe,12.6916065410187,3,gpt2medium-355m
d9fde951,7.586784583021654,3,gpt2medium-355m
fa242175,3.2180533750215545,3,gpt2medium-355m
4512,2.5761448749981355,3,gpt2medium-355m
7fac664f,5.617789874988375,1,distilgpt2-124m
d3eb,0.5683462499873713,1,distilgpt2-124m
1ef5,0.5683409589983057,1,distilgpt2-124m
9409,0.5683370000042487,1,distilgpt2-124m
447b2f27,5.818033707997529,1,gpt2-124m
485b,0.8027762909769081,1,gpt2-124m
996d,0.8027544579817913,1,gpt2-124m
bfe9,0.8027385829773266,1,gpt2-124m
