request_id,model,batch_size,latency,throughput
c733fb2b,llama3-8b,1,14.688114462071098,0.403
e6483118,llama3-8b,1,4.729589961934835,0.543
946e9bbd,granite-7b,1,17.46247454697732,0.628
e16538c2,gemma-7b,1,35.56948699208442,0.546
6e56b01c,llama3-8b,1,57.29991528892424,0.548
