request_id,latency,batch_size,model
1c9a4707,5.952027667000948,0,gpt2medium-355m
205a61ee,3.6757138749999285,0,gpt2medium-355m
98392b85,2.827232167001057,0,gpt2medium-355m
216e,2.7262494580027123,0,gpt2medium-355m
7bcc092a,9.553682000001572,8,gpt2-124m
74f823f6,8.725167874999897,8,gpt2-124m
2bd85cb6,8.329658417002065,8,gpt2-124m
bbe806fd,7.95766495800126,8,gpt2-124m
ff8e6619,4.779593958002806,8,gpt2-124m
0494eb8c,3.8051189170000725,8,gpt2-124m
f2cef5f7,2.396203250002145,8,gpt2-124m
1a6ac9b2,1.1969792500021867,8,gpt2-124m
0ac7a9d8,13.733421583998279,0,distilgpt2-124m
9778aa8c,13.125007375001587,0,distilgpt2-124m
01382880,12.163235625001107,0,distilgpt2-124m
ddf65d7c,9.908383792000677,0,distilgpt2-124m
84a98972,6.902667458998621,0,distilgpt2-124m
205f,0.923361583998485,0,distilgpt2-124m
2d6c,0.9233485000004293,0,distilgpt2-124m
2510,0.9233422090001113,0,distilgpt2-124m
