model,batch_size,latency (s),processing time (s),throughput (qps),cpu/interrupts/ctx_switches_count,cpu/interrupts/interrupts_count,cpu/interrupts/soft_interrupts_count,cpu/load/avg_sys_load_one_min_percent,cpu/load/avg_sys_load_five_min_percent,cpu/load/avg_sys_load_fifteen_min_percent,memory/available_memory_sys_MB,memory/used_memory_sys_MB,memory/used_memory_sys_percent,process/voluntary_proc_ctx_switches,process/involuntary_proc_ctx_switches,process/memory/resident_set_size_proc_MB,process/memory/virtual_memory_size_proc_MB,process/memory/shared_memory_proc_MB,process/memory/text_resident_set_proc_MB,process/memory/data_resident_set_proc_MB,process/memory/lib_memory_proc_MB,process/memory/dirty_pages_proc_count,disk/counter/disk_read_sys_count,disk/counter/disk_write_sys_count,disk/time/disk_read_time_sys_s,disk/time/disk_write_time_sys_s,disk/time/disk_busy_time_sys_s,bandwidth/disk_read_sys_bandwidth_MBs,bandwidth/disk_write_sys_bandwidth_MBs,bandwidth/net_sent_sys_bandwidth_Mbits,bandwidth/net_recv_sys_bandwidth_Mbits,03_gpu_mem/active.all.allocated,03_gpu_mem/active.all.current,03_gpu_mem/active.all.freed,03_gpu_mem/active.all.peak,03_gpu_mem/active.large_pool.allocated,03_gpu_mem/active.large_pool.current,03_gpu_mem/active.large_pool.freed,03_gpu_mem/active.large_pool.peak,03_gpu_mem/active.small_pool.allocated,03_gpu_mem/active.small_pool.current,03_gpu_mem/active.small_pool.freed,03_gpu_mem/active.small_pool.peak,03_gpu_mem/active_bytes.all.allocated,03_gpu_mem/active_bytes.all.current,03_gpu_mem/active_bytes.all.freed,03_gpu_mem/active_bytes.all.peak,03_gpu_mem/active_bytes.large_pool.allocated,03_gpu_mem/active_bytes.large_pool.current,03_gpu_mem/active_bytes.large_pool.freed,03_gpu_mem/active_bytes.large_pool.peak,03_gpu_mem/active_bytes.small_pool.allocated,03_gpu_mem/active_bytes.small_pool.current,03_gpu_mem/active_bytes.small_pool.freed,03_gpu_mem/active_bytes.small_pool.peak,03_gpu_mem/allocated_bytes.all.allocated,03_gpu_mem/allocated_bytes.all.current,03_gpu_mem/allocated_bytes.all.freed,03_gpu_mem/allocated_bytes.all.peak,03_gpu_mem/allocated_bytes.large_pool.allocated,03_gpu_mem/allocated_bytes.large_pool.current,03_gpu_mem/allocated_bytes.large_pool.freed,03_gpu_mem/allocated_bytes.large_pool.peak,03_gpu_mem/allocated_bytes.small_pool.allocated,03_gpu_mem/allocated_bytes.small_pool.current,03_gpu_mem/allocated_bytes.small_pool.freed,03_gpu_mem/allocated_bytes.small_pool.peak,03_gpu_mem/allocation.all.allocated,03_gpu_mem/allocation.all.current,03_gpu_mem/allocation.all.freed,03_gpu_mem/allocation.all.peak,03_gpu_mem/allocation.large_pool.allocated,03_gpu_mem/allocation.large_pool.current,03_gpu_mem/allocation.large_pool.freed,03_gpu_mem/allocation.large_pool.peak,03_gpu_mem/allocation.small_pool.allocated,03_gpu_mem/allocation.small_pool.current,03_gpu_mem/allocation.small_pool.freed,03_gpu_mem/allocation.small_pool.peak,03_gpu_mem/inactive_split.all.allocated,03_gpu_mem/inactive_split.all.current,03_gpu_mem/inactive_split.all.freed,03_gpu_mem/inactive_split.all.peak,03_gpu_mem/inactive_split.large_pool.allocated,03_gpu_mem/inactive_split.large_pool.current,03_gpu_mem/inactive_split.large_pool.freed,03_gpu_mem/inactive_split.large_pool.peak,03_gpu_mem/inactive_split.small_pool.allocated,03_gpu_mem/inactive_split.small_pool.current,03_gpu_mem/inactive_split.small_pool.freed,03_gpu_mem/inactive_split.small_pool.peak,03_gpu_mem/inactive_split_bytes.all.allocated,03_gpu_mem/inactive_split_bytes.all.current,03_gpu_mem/inactive_split_bytes.all.freed,03_gpu_mem/inactive_split_bytes.all.peak,03_gpu_mem/inactive_split_bytes.large_pool.allocated,03_gpu_mem/inactive_split_bytes.large_pool.current,03_gpu_mem/inactive_split_bytes.large_pool.freed,03_gpu_mem/inactive_split_bytes.large_pool.peak,03_gpu_mem/inactive_split_bytes.small_pool.allocated,03_gpu_mem/inactive_split_bytes.small_pool.current,03_gpu_mem/inactive_split_bytes.small_pool.freed,03_gpu_mem/inactive_split_bytes.small_pool.peak,03_gpu_mem/max_split_size,03_gpu_mem/num_alloc_retries,03_gpu_mem/num_device_alloc,03_gpu_mem/num_device_free,03_gpu_mem/num_ooms,03_gpu_mem/num_sync_all_streams,03_gpu_mem/oversize_allocations.allocated,03_gpu_mem/oversize_allocations.current,03_gpu_mem/oversize_allocations.freed,03_gpu_mem/oversize_allocations.peak,03_gpu_mem/oversize_segments.allocated,03_gpu_mem/oversize_segments.current,03_gpu_mem/oversize_segments.freed,03_gpu_mem/oversize_segments.peak,03_gpu_mem/requested_bytes.all.allocated,03_gpu_mem/requested_bytes.all.current,03_gpu_mem/requested_bytes.all.freed,03_gpu_mem/requested_bytes.all.peak,03_gpu_mem/requested_bytes.large_pool.allocated,03_gpu_mem/requested_bytes.large_pool.current,03_gpu_mem/requested_bytes.large_pool.freed,03_gpu_mem/requested_bytes.large_pool.peak,03_gpu_mem/requested_bytes.small_pool.allocated,03_gpu_mem/requested_bytes.small_pool.current,03_gpu_mem/requested_bytes.small_pool.freed,03_gpu_mem/requested_bytes.small_pool.peak,03_gpu_mem/reserved_bytes.all.allocated,03_gpu_mem/reserved_bytes.all.current,03_gpu_mem/reserved_bytes.all.freed,03_gpu_mem/reserved_bytes.all.peak,03_gpu_mem/reserved_bytes.large_pool.allocated,03_gpu_mem/reserved_bytes.large_pool.current,03_gpu_mem/reserved_bytes.large_pool.freed,03_gpu_mem/reserved_bytes.large_pool.peak,03_gpu_mem/reserved_bytes.small_pool.allocated,03_gpu_mem/reserved_bytes.small_pool.current,03_gpu_mem/reserved_bytes.small_pool.freed,03_gpu_mem/reserved_bytes.small_pool.peak,03_gpu_mem/segment.all.allocated,03_gpu_mem/segment.all.current,03_gpu_mem/segment.all.freed,03_gpu_mem/segment.all.peak,03_gpu_mem/segment.large_pool.allocated,03_gpu_mem/segment.large_pool.current,03_gpu_mem/segment.large_pool.freed,03_gpu_mem/segment.large_pool.peak,03_gpu_mem/segment.small_pool.allocated,03_gpu_mem/segment.small_pool.current,03_gpu_mem/segment.small_pool.freed,03_gpu_mem/segment.small_pool.peak,04_agg_gpu/memory_fragmentation_ratio,04_agg_gpu/avg_segment_size_current_bytes,04_agg_gpu/avg_large_segment_size_current_bytes,04_agg_gpu/avg_small_segment_size_current_bytes,04_agg_gpu/avg_block_size_current_bytes,04_agg_gpu/avg_inactive_block_size_current_bytes,04_agg_gpu/allocation_rounding_overhead_bytes,05_gpu_smi/gpu_0_fb_total_MiB,05_gpu_smi/gpu_0_fb_used_MiB,05_gpu_smi/gpu_0_fb_free_MiB,05_gpu_smi/gpu_0_bar1_total_MiB,05_gpu_smi/gpu_0_bar1_used_MiB,05_gpu_smi/gpu_0_bar1_free_MiB,05_gpu_smi/gpu_0_gpu_util_in_percent,05_gpu_smi/gpu_0_mem_util_in_percent,05_gpu_smi/gpu_0_temp_in_C,05_gpu_smi/gpu_0_clocks_throttle_reason_gpu_idle,05_gpu_smi/gpu_0_clocks_throttle_reason_applications_clocks_setting,05_gpu_smi/gpu_0_clocks_throttle_reason_sw_power_cap,05_gpu_smi/gpu_0_clocks_throttle_reason_hw_slowdown
granite-7b,1,11.092,1.272,0.79,4966,140327,8902,1.25,0.5,0.08333333333333334,63256.047616,2378.756096,4.7,99,28,1051.070464,47839.137792,302.301184,0.004096,0.0,1600.262144,0,1,1,0.0,0.001999999999995339,0.004000000000019099,0.012296533807228123,0.0009798800374529104,0.0027243907291332244,0.001812958194290048,38581,416,38165,426,3048,295,2753,299,35533,121,35412,131,33633274880,27155393536,6477881344,27158226944,33012204544,27154055168,5858149376,27156791296,621070336,1338368,619731968,2095616,33633274880,27155393536,6477881344,27158226944,33012204544,27154055168,5858149376,27156791296,621070336,1338368,619731968,2095616,38581,416,38165,426,3048,295,2753,299,35533,121,35412,131,15980,14,15966,27,860,7,853,18,15120,7,15113,11,7043133952,21599232,7021534720,46888960,6401382400,20840448,6380541952,46177280,641751552,758784,640992768,2098688,-1,0,238,0,0,0,0,0,0,0,0,0,0,0,33559593293,27153584721,6406008572,27155960281,32942056448,27152262144,5789794304,27154539520,617536845,1322577,616214268,2084088,27179089920,27179089920,0,27179089920,27174895616,27174895616,0,27174895616,4194304,4194304,0,4194304,238,238,0,238,236,236,0,236,2,2,0,2,0.9991281391661844,114090692.10504201,115051958.23728813,661288.5,65277388.307692304,1542802.2857142857,1808815,81559.0,27859.0625,53699.9375,131072.0,1.625,131070.375,87,41,30,0,0,0,0
granite-7b,1,0.856,0.851,1.18,5330,141853,9417,1.8333333333333333,0.5833333333333334,0.16666666666666669,63263.080448,2371.723264,4.7,107,28,1053.315072,47849.402368,303.775744,0.004096,0.0,1610.87488,0,3,1,0.0010000000002037268,0.001999999999995339,0.0060000000000854925,0.008590799019463833,0.0,0.010390336535609501,0.007722490739685552,76837,416,76421,508,3049,295,2754,299,73788,121,73667,213,35472086016,27155393536,8316692480,27204600320,33014449152,27154055168,5860393984,27156791296,2457636864,1338368,2456298496,50545152,35472086016,27155393536,8316692480,27204600320,33014449152,27154055168,5860393984,27156791296,2457636864,1338368,2456298496,50545152,76837,416,76421,508,3049,295,2754,299,73788,121,73667,213,33886,14,33872,76,861,7,854,18,33025,7,33018,69,9075898368,21599232,9054299136,64587264,6403627008,20840448,6382786560,46177280,2672271360,758784,2671512576,43746816,-1,0,271,0,0,0,0,0,0,0,0,0,0,0,35394468026,27153584721,8240883305,27202785106,32943976448,27152262144,5791714304,27154539520,2450491578,1322577,2449169001,50522962,27248295936,27248295936,0,27248295936,27174895616,27174895616,0,27174895616,73400320,73400320,0,73400320,271,271,0,271,236,236,0,236,35,35,0,35,0.9965905244049681,100197729.59778598,115051958.23728813,37787.91428571429,65277388.307692304,1542802.2857142857,1808815,81559.0,27925.0625,53633.9375,131072.0,1.625,131070.375,85,40,30,0,0,0,0
granite-7b,1,0.844,0.839,1.19,5710,143369,9929,1.8333333333333333,0.5833333333333334,0.16666666666666669,63254.95808,2379.845632,4.7,113,28,1053.712384,47849.664512,303.775744,0.004096,0.0,1611.476992,0,3,1,0.0010000000002037268,0.001999999999995339,0.0060000000000854925,0.0,0.0,0.010504283083039394,0.007957790214343367,115093,416,114677,508,3882,295,3587,360,111211,121,111090,213,38972155392,27155393536,11816761856,27252622848,34275521536,27154055168,7121466368,27251048448,4696633856,1338368,4695295488,69714432,38972155392,27155393536,11816761856,27252622848,34275521536,27154055168,7121466368,27251048448,4696633856,1338368,4695295488,69714432,115093,416,114677,508,3882,295,3587,360,111211,121,111090,213,52034,14,52020,76,1231,7,1224,29,50803,7,50796,69,12922586624,21599232,12900987392,97698816,7739377664,20840448,7718537216,94846976,5183208960,758784,5182450176,43746816,-1,0,277,0,0,0,0,0,0,0,0,0,0,0,38690909815,27153584721,11537325094,27233670338,34005000192,27152262144,6852738048,27232117760,4685909623,1322577,4684587046,69693458,27336376320,27336376320,0,27336376320,27258781696,27258781696,0,27258781696,77594624,77594624,0,77594624,277,277,0,277,240,240,0,240,37,37,0,37,0.9933794156957231,98027381.66425993,113134425.6,35745.32432432433,65277388.307692304,1542802.2857142857,1808815,81559.0,28009.0625,53549.9375,131072.0,1.625,131070.375,85,40,30,0,0,0,0
granite-7b,1,0.878,0.873,1.15,6102,144989,10518,1.8333333333333333,0.5833333333333334,0.16666666666666669,63254.360064,2380.443648,4.7,121,29,1054.056448,47849.664512,303.775744,0.004096,0.0,1611.730944,0,3,2,0.0010000000002037268,0.001999999999995339,0.008000000000038199,0.0,0.004270092937122324,0.012693518457556884,0.01004139042245264,153349,416,152933,508,6703,295,6408,367,146646,121,146525,213,45825815040,27155393536,18670421504,27308298752,40508134400,27154055168,13354079232,27306721280,5317680640,1338368,5316342272,69714432,45825815040,27155393536,18670421504,27308298752,40508134400,27154055168,13354079232,27306721280,5317680640,1338368,5316342272,69714432,153349,416,152933,508,6703,295,6408,367,146646,121,146525,213,68936,14,68922,76,2259,7,2252,34,66677,7,66670,69,20344388096,21599232,20322788864,107805696,14522306560,20840448,14501466112,107053056,5822081536,758784,5821322752,43746816,-1,0,280,0,0,0,0,0,0,0,0,0,0,0,45364075492,27153584721,18210490771,27305025874,40060644352,27152262144,12908382208,27303470080,5303431140,1322577,5302108563,69693458,27399290880,27399290880,0,27399290880,27321696256,27321696256,0,27321696256,77594624,77594624,0,77594624,280,280,0,280,243,243,0,243,37,37,0,37,0.9910984067044585,96977088.28928572,111737704.2962963,35745.32432432433,65277388.307692304,1542802.2857142857,1808815,81559.0,28069.0625,53489.9375,131072.0,1.625,131070.375,78,35,31,0,0,0,0
granite-7b,1,0.843,0.838,1.19,6383,146295,10860,1.6666666666666667,0.5833333333333334,0.16666666666666669,63256.326144,2374.283264,4.7,129,29,1054.14656,47849.664512,303.775744,0.004096,0.0,1611.759616,0,3,2,0.0010000000002037268,0.001999999999995339,0.008000000000038199,0.0,0.0,0.011413254215915486,0.008863755880314798,191605,416,191189,508,9524,295,9229,367,182081,121,181960,213,50750643200,27155393536,23595249664,27308298752,44832502784,27154055168,17678447616,27306721280,5918140416,1338368,5916802048,69714432,50750643200,27155393536,23595249664,27308298752,44832502784,27154055168,17678447616,27306721280,5918140416,1338368,5916802048,69714432,191605,416,191189,508,9524,295,9229,367,182081,121,181960,213,84825,14,84811,76,3251,7,3244,34,81574,7,81567,69,25730327552,21599232,25708728320,107805696,19249065984,20840448,19228225536,107053056,6481261568,758784,6480502784,43746816,-1,0,280,0,0,0,0,0,0,0,0,0,0,0,50071685473,27153584721,22918100752,27305025874,44171365376,27152262144,17019103232,27303470080,5900320097,1322577,5898997520,69693458,27399290880,27399290880,0,27399290880,27321696256,27321696256,0,27321696256,77594624,77594624,0,77594624,280,280,0,280,243,243,0,243,37,37,0,37,0.9910984067044585,96977088.28928572,111737704.2962963,35745.32432432433,65277388.307692304,1542802.2857142857,1808815,81559.0,28069.0625,53489.9375,131072.0,1.625,131070.375,85,40,31,0,0,0,0
granite-7b,1,0.85,0.845,1.18,6728,147804,11366,1.6666666666666667,0.5833333333333334,0.16666666666666669,63255.535616,2375.073792,4.7,135,29,1054.203904,47849.664512,303.775744,0.004096,0.0,1611.780096,0,3,2,0.0010000000002037268,0.001999999999995339,0.008000000000038199,0.0,0.0,0.010159454690600119,0.007620648853742856,229861,416,229445,508,9525,295,9230,367,220336,121,220215,213,52790906880,27155393536,25635513344,27308298752,44835124224,27154055168,17681069056,27306721280,7955782656,1338368,7954444288,69714432,52790906880,27155393536,25635513344,27308298752,44835124224,27154055168,17681069056,27306721280,7955782656,1338368,7954444288,69714432,229861,416,229445,508,9525,295,9230,367,220336,121,220215,213,102844,14,102830,76,3252,7,3245,34,99592,7,99585,69,28030520832,21599232,28008921600,107805696,19251687424,20840448,19230846976,107053056,8778833408,758784,8778074624,43746816,-1,0,280,0,0,0,0,0,0,0,0,0,0,0,52108155662,27153584721,24954570941,27305025874,44173797376,27152262144,17021535232,27303470080,7934358286,1322577,7933035709,69693458,27399290880,27399290880,0,27399290880,27321696256,27321696256,0,27321696256,77594624,77594624,0,77594624,280,280,0,280,243,243,0,243,37,37,0,37,0.9910984067044585,96977088.28928572,111737704.2962963,35745.32432432433,65277388.307692304,1542802.2857142857,1808815,81559.0,28069.0625,53489.9375,131072.0,1.625,131070.375,85,40,31,0,0,0,0
granite-7b,1,0.848,0.843,1.19,7092,149313,11867,2.2500000000000004,0.75,0.16666666666666669,63249.79712,2376.617984,4.7,143,30,1054.281728,47849.664512,303.775744,0.004096,0.0,1611.845632,0,3,2,0.0010000000002037268,0.001999999999995339,0.008000000000038199,0.0,0.0,0.010189613758025814,0.007647506375537736,268117,416,267701,508,9526,295,9231,367,258591,121,258470,213,54831170560,27155393536,27675777024,27308298752,44837745664,27154055168,17683690496,27306721280,9993424896,1338368,9992086528,69714432,54831170560,27155393536,27675777024,27308298752,44837745664,27154055168,17683690496,27306721280,9993424896,1338368,9992086528,69714432,268117,416,267701,508,9526,295,9231,367,258591,121,258470,213,120863,14,120849,76,3253,7,3246,34,117610,7,117603,69,30330714112,21599232,30309114880,107805696,19254308864,20840448,19233468416,107053056,11076405248,758784,11075646464,43746816,-1,0,280,0,0,0,0,0,0,0,0,0,0,0,54144625851,27153584721,26991041130,27305025874,44176229376,27152262144,17023967232,27303470080,9968396475,1322577,9967073898,69693458,27399290880,27399290880,0,27399290880,27321696256,27321696256,0,27321696256,77594624,77594624,0,77594624,280,280,0,280,243,243,0,243,37,37,0,37,0.9910984067044585,96977088.28928572,111737704.2962963,35745.32432432433,65277388.307692304,1542802.2857142857,1808815,81559.0,28069.0625,53489.9375,131072.0,1.625,131070.375,85,40,31,0,0,0,0
granite-7b,1,0.845,0.84,1.19,7476,150859,12410,2.2500000000000004,0.75,0.16666666666666669,63270.899712,2355.515392,4.7,149,30,1054.224384,47849.664512,303.689728,0.004096,0.0,1611.845632,0,3,2,0.0010000000002037268,0.001999999999995339,0.008000000000038199,0.0,0.0,0.01156775801659793,0.009023529713927851,306373,416,305957,508,12347,295,12052,367,294026,121,293905,213,60633742336,27155393536,33478348800,27308298752,50029842432,27154055168,22875787264,27306721280,10603899904,1338368,10602561536,69714432,60633742336,27155393536,33478348800,27308298752,50029842432,27154055168,22875787264,27306721280,10603899904,1338368,10602561536,69714432,306373,416,305957,508,12347,295,12052,367,294026,121,293905,213,136713,14,136699,76,4206,7,4199,35,132507,7,132500,69,36672137216,21599232,36650537984,117521920,24946459648,20840448,24925619200,116768768,11725677568,758784,11724918784,43746816,-1,0,280,0,0,0,0,0,0,0,0,0,0,0,59809814248,27153584721,32656229527,27305025874,49234477056,27152262144,22082214912,27303470080,10575337192,1322577,10574014615,69693458,27399290880,27399290880,0,27399290880,27321696256,27321696256,0,27321696256,77594624,77594624,0,77594624,280,280,0,280,243,243,0,243,37,37,0,37,0.9910984067044585,96977088.28928572,111737704.2962963,35745.32432432433,65277388.307692304,1542802.2857142857,1808815,81559.0,28069.0625,53489.9375,131072.0,1.625,131070.375,86,40,31,0,0,0,0
granite-7b,1,0.872,0.867,1.15,7831,152412,12932,2.2500000000000004,0.75,0.16666666666666669,63265.6896,2360.725504,4.7,155,30,1054.302208,47849.926656,303.689728,0.004096,0.0,1612.132352,0,3,2,0.0010000000002037268,0.001999999999995339,0.008000000000038199,0.0,0.0,0.01136677366405946,0.00886215956246041,344629,416,344213,508,15168,295,14873,367,329461,121,329340,213,66155612672,27155393536,39000219136,27308298752,54944400384,27154055168,27790345216,27306721280,11211212288,1338368,11209873920,69714432,66155612672,27155393536,39000219136,27308298752,54944400384,27154055168,27790345216,27306721280,11211212288,1338368,11209873920,69714432,344629,416,344213,508,15168,295,14873,367,329461,121,329340,213,152597,14,152583,76,5193,7,5186,35,147404,7,147397,69,42727820800,21599232,42706221568,117521920,30349742080,20840448,30328901632,116768768,12378078720,758784,12377319936,43746816,-1,0,280,0,0,0,0,0,0,0,0,0,0,0,65172609461,27153584721,38019024740,27305025874,53993505792,27152262144,26841243648,27303470080,11179103669,1322577,11177781092,69693458,27399290880,27399290880,0,27399290880,27321696256,27321696256,0,27321696256,77594624,77594624,0,77594624,280,280,0,280,243,243,0,243,37,37,0,37,0.9910984067044585,96977088.28928572,111737704.2962963,35745.32432432433,65277388.307692304,1542802.2857142857,1808815,81559.0,28069.0625,53489.9375,131072.0,1.625,131070.375,81,38,32,0,0,0,0
granite-7b,1,0.857,0.852,1.17,8196,153908,13426,2.083333333333333,0.6666666666666667,0.16666666666666669,63260.368896,2366.042112,4.7,163,30,1054.37184,47849.926656,303.689728,0.004096,0.0,1612.156928,0,3,2,0.0010000000002037268,0.001999999999995339,0.008000000000038199,0.0,0.0,0.013258517101258811,0.010581559362782739,382885,416,382469,508,18053,295,17758,367,364832,121,364711,213,75437038592,27155393536,48281645056,27360205312,63662693376,27154055168,36508638208,27358625792,11774345216,1338368,11773006848,69714432,75437038592,27155393536,48281645056,27360205312,63662693376,27154055168,36508638208,27358625792,11774345216,1338368,11773006848,69714432,382885,416,382469,508,18053,295,17758,367,364832,121,364711,213,171914,14,171900,76,6215,7,6208,35,165699,7,165692,69,52653045760,21599232,52631446528,157905920,39711834112,20840448,39690993664,157155328,12941211648,758784,12940452864,43746816,-1,0,284,0,0,0,0,0,0,0,0,0,0,0,74365718338,27153584721,47212133617,27358276274,62627051520,27152262144,35474789376,27356718080,11738666818,1322577,11737344241,69693458,27483176960,27483176960,0,27483176960,27405582336,27405582336,0,27405582336,77594624,77594624,0,77594624,284,284,0,284,247,247,0,247,37,37,0,37,0.9880733066458413,95611213.80633803,109928186.81781377,35745.32432432433,65277388.307692304,1542802.2857142857,1808815,81559.0,28149.0625,53409.9375,131072.0,1.625,131070.375,87,40,32,0,0,0,0
