request_id,latency,batch_size,model
2043d561,5.553222250000545,4,gpt2-124m
9efb14e5,3.076445708000392,4,gpt2-124m
a8801b18,1.8981432500004303,4,gpt2-124m
76b47d75,0.7887704160002613,4,gpt2-124m
2b660b70,8.259483959000136,1,gpt2medium-355m
dc19,3.2305341669998597,1,gpt2medium-355m
a719,3.2305168339999,1,gpt2medium-355m
2e55,3.2305085420002797,1,gpt2medium-355m
578977a8,10.334763500000008,3,distilgpt2-124m
b5041016,8.484298583999589,3,distilgpt2-124m
e853fd6d,5.638546833999499,3,distilgpt2-124m
7f50,1.0914431249993868,3,distilgpt2-124m
9cda2cf4,10.330381041999317,3,gpt2medium-355m
9d9d8848,7.788763708999795,3,gpt2medium-355m
67340d55,4.493816666999919,3,gpt2medium-355m
eaf2,2.7838132919996497,3,gpt2medium-355m
3f704529,9.384117290999711,2,gpt2-124m
d418b939,6.468545749999976,2,gpt2-124m
ee00,0.9699318749999293,2,gpt2-124m
5a78,0.9699113749993558,2,gpt2-124m
d4d20ea1,9.936772791999829,1,distilgpt2-124m
bed9,0.6363244589992973,1,distilgpt2-124m
d906,0.6363154169994232,1,distilgpt2-124m
13a8,0.6363091249995705,1,distilgpt2-124m
