request_id,latency,batch_size,model
48c52e3a,10.80605341699993,5,gpt2medium-355m
5a06bdf5,9.43661283399706,5,gpt2medium-355m
d7a157ca,8.922973416996683,5,gpt2medium-355m
f6ab0442,8.260182833997533,5,gpt2medium-355m
560436de,3.5903059169977496,5,gpt2medium-355m
8c41,3.5567846669982828,5,gpt2medium-355m
7acb,3.556770166997012,5,gpt2medium-355m
a47d,3.5567652499994438,5,gpt2medium-355m
fa491307,14.418710459001886,11,gpt2-124m
69bd929b,13.92091900000014,11,gpt2-124m
f0d5bafc,13.684459250001964,11,gpt2-124m
bc40d671,13.459113708999212,11,gpt2-124m
4185f579,11.545304499999475,11,gpt2-124m
bc65b436,10.95750416699957,11,gpt2-124m
4da8f536,10.10884837499907,11,gpt2-124m
f3dd7ddd,9.387732250001136,11,gpt2-124m
73da1e2b,7.256441124998673,11,gpt2-124m
d1ad9e23,4.444480083999224,11,gpt2-124m
b3753c6a,2.9435922090015083,11,gpt2-124m
f5ee,2.809192291999352,11,gpt2-124m
d638,2.809188916999119,11,gpt2-124m
8363,2.809186792001128,11,gpt2-124m
d020,2.8091848340009165,11,gpt2-124m
4301,2.8091830000012123,11,gpt2-124m
a1c30a2f,9.911702124998556,8,gpt2medium-355m
c1918b89,9.530701416999364,8,gpt2medium-355m
69aac7ae,8.83629637500053,8,gpt2medium-355m
28e3c1a4,6.202747750001436,8,gpt2medium-355m
0dfe84ea,5.735426792001817,8,gpt2medium-355m
3a982583,5.673991499999829,8,gpt2medium-355m
fb3ac445,4.784949624998262,8,gpt2medium-355m
57900262,3.9961493750015507,8,gpt2medium-355m
f2b56db2,19.32087170900195,12,distilgpt2-124m
31a6706b,18.954159834000166,12,distilgpt2-124m
726df23e,18.37681516700104,12,distilgpt2-124m
0af10d5c,17.015541834000032,12,distilgpt2-124m
b6bfdb86,15.20808579200093,12,distilgpt2-124m
cf1c9ede,10.462173042000359,12,distilgpt2-124m
f2855736,9.824939709000319,12,distilgpt2-124m
