request_id,timestamp,model,batch_size,latency (s),processing time (s),throughput (qps),cpu/interrupts/ctx_switches_count,cpu/interrupts/interrupts_count,cpu/interrupts/soft_interrupts_count,cpu/load/avg_sys_load_one_min_percent,cpu/load/avg_sys_load_five_min_percent,cpu/load/avg_sys_load_fifteen_min_percent,memory/available_memory_sys_MB,memory/used_memory_sys_MB,memory/used_memory_sys_percent,process/voluntary_proc_ctx_switches,process/involuntary_proc_ctx_switches,process/memory/resident_set_size_proc_MB,process/memory/virtual_memory_size_proc_MB,process/memory/shared_memory_proc_MB,process/memory/text_resident_set_proc_MB,process/memory/data_resident_set_proc_MB,process/memory/lib_memory_proc_MB,process/memory/dirty_pages_proc_count,disk/counter/disk_read_sys_count,disk/counter/disk_write_sys_count,disk/time/disk_read_time_sys_s,disk/time/disk_write_time_sys_s,disk/time/disk_busy_time_sys_s,bandwidth/disk_read_sys_bandwidth_MBs,bandwidth/disk_write_sys_bandwidth_MBs,bandwidth/net_sent_sys_bandwidth_Mbits,bandwidth/net_recv_sys_bandwidth_Mbits,03_gpu_mem/active.all.allocated,03_gpu_mem/active.all.current,03_gpu_mem/active.all.freed,03_gpu_mem/active.all.peak,03_gpu_mem/active.large_pool.allocated,03_gpu_mem/active.large_pool.current,03_gpu_mem/active.large_pool.freed,03_gpu_mem/active.large_pool.peak,03_gpu_mem/active.small_pool.allocated,03_gpu_mem/active.small_pool.current,03_gpu_mem/active.small_pool.freed,03_gpu_mem/active.small_pool.peak,03_gpu_mem/active_bytes.all.allocated,03_gpu_mem/active_bytes.all.current,03_gpu_mem/active_bytes.all.freed,03_gpu_mem/active_bytes.all.peak,03_gpu_mem/active_bytes.large_pool.allocated,03_gpu_mem/active_bytes.large_pool.current,03_gpu_mem/active_bytes.large_pool.freed,03_gpu_mem/active_bytes.large_pool.peak,03_gpu_mem/active_bytes.small_pool.allocated,03_gpu_mem/active_bytes.small_pool.current,03_gpu_mem/active_bytes.small_pool.freed,03_gpu_mem/active_bytes.small_pool.peak,03_gpu_mem/allocated_bytes.all.allocated,03_gpu_mem/allocated_bytes.all.current,03_gpu_mem/allocated_bytes.all.freed,03_gpu_mem/allocated_bytes.all.peak,03_gpu_mem/allocated_bytes.large_pool.allocated,03_gpu_mem/allocated_bytes.large_pool.current,03_gpu_mem/allocated_bytes.large_pool.freed,03_gpu_mem/allocated_bytes.large_pool.peak,03_gpu_mem/allocated_bytes.small_pool.allocated,03_gpu_mem/allocated_bytes.small_pool.current,03_gpu_mem/allocated_bytes.small_pool.freed,03_gpu_mem/allocated_bytes.small_pool.peak,03_gpu_mem/allocation.all.allocated,03_gpu_mem/allocation.all.current,03_gpu_mem/allocation.all.freed,03_gpu_mem/allocation.all.peak,03_gpu_mem/allocation.large_pool.allocated,03_gpu_mem/allocation.large_pool.current,03_gpu_mem/allocation.large_pool.freed,03_gpu_mem/allocation.large_pool.peak,03_gpu_mem/allocation.small_pool.allocated,03_gpu_mem/allocation.small_pool.current,03_gpu_mem/allocation.small_pool.freed,03_gpu_mem/allocation.small_pool.peak,03_gpu_mem/inactive_split.all.allocated,03_gpu_mem/inactive_split.all.current,03_gpu_mem/inactive_split.all.freed,03_gpu_mem/inactive_split.all.peak,03_gpu_mem/inactive_split.large_pool.allocated,03_gpu_mem/inactive_split.large_pool.current,03_gpu_mem/inactive_split.large_pool.freed,03_gpu_mem/inactive_split.large_pool.peak,03_gpu_mem/inactive_split.small_pool.allocated,03_gpu_mem/inactive_split.small_pool.current,03_gpu_mem/inactive_split.small_pool.freed,03_gpu_mem/inactive_split.small_pool.peak,03_gpu_mem/inactive_split_bytes.all.allocated,03_gpu_mem/inactive_split_bytes.all.current,03_gpu_mem/inactive_split_bytes.all.freed,03_gpu_mem/inactive_split_bytes.all.peak,03_gpu_mem/inactive_split_bytes.large_pool.allocated,03_gpu_mem/inactive_split_bytes.large_pool.current,03_gpu_mem/inactive_split_bytes.large_pool.freed,03_gpu_mem/inactive_split_bytes.large_pool.peak,03_gpu_mem/inactive_split_bytes.small_pool.allocated,03_gpu_mem/inactive_split_bytes.small_pool.current,03_gpu_mem/inactive_split_bytes.small_pool.freed,03_gpu_mem/inactive_split_bytes.small_pool.peak,03_gpu_mem/max_split_size,03_gpu_mem/num_alloc_retries,03_gpu_mem/num_device_alloc,03_gpu_mem/num_device_free,03_gpu_mem/num_ooms,03_gpu_mem/num_sync_all_streams,03_gpu_mem/oversize_allocations.allocated,03_gpu_mem/oversize_allocations.current,03_gpu_mem/oversize_allocations.freed,03_gpu_mem/oversize_allocations.peak,03_gpu_mem/oversize_segments.allocated,03_gpu_mem/oversize_segments.current,03_gpu_mem/oversize_segments.freed,03_gpu_mem/oversize_segments.peak,03_gpu_mem/requested_bytes.all.allocated,03_gpu_mem/requested_bytes.all.current,03_gpu_mem/requested_bytes.all.freed,03_gpu_mem/requested_bytes.all.peak,03_gpu_mem/requested_bytes.large_pool.allocated,03_gpu_mem/requested_bytes.large_pool.current,03_gpu_mem/requested_bytes.large_pool.freed,03_gpu_mem/requested_bytes.large_pool.peak,03_gpu_mem/requested_bytes.small_pool.allocated,03_gpu_mem/requested_bytes.small_pool.current,03_gpu_mem/requested_bytes.small_pool.freed,03_gpu_mem/requested_bytes.small_pool.peak,03_gpu_mem/reserved_bytes.all.allocated,03_gpu_mem/reserved_bytes.all.current,03_gpu_mem/reserved_bytes.all.freed,03_gpu_mem/reserved_bytes.all.peak,03_gpu_mem/reserved_bytes.large_pool.allocated,03_gpu_mem/reserved_bytes.large_pool.current,03_gpu_mem/reserved_bytes.large_pool.freed,03_gpu_mem/reserved_bytes.large_pool.peak,03_gpu_mem/reserved_bytes.small_pool.allocated,03_gpu_mem/reserved_bytes.small_pool.current,03_gpu_mem/reserved_bytes.small_pool.freed,03_gpu_mem/reserved_bytes.small_pool.peak,03_gpu_mem/segment.all.allocated,03_gpu_mem/segment.all.current,03_gpu_mem/segment.all.freed,03_gpu_mem/segment.all.peak,03_gpu_mem/segment.large_pool.allocated,03_gpu_mem/segment.large_pool.current,03_gpu_mem/segment.large_pool.freed,03_gpu_mem/segment.large_pool.peak,03_gpu_mem/segment.small_pool.allocated,03_gpu_mem/segment.small_pool.current,03_gpu_mem/segment.small_pool.freed,03_gpu_mem/segment.small_pool.peak,04_agg_gpu/memory_fragmentation_ratio,04_agg_gpu/avg_segment_size_current_bytes,04_agg_gpu/avg_large_segment_size_current_bytes,04_agg_gpu/avg_small_segment_size_current_bytes,04_agg_gpu/avg_block_size_current_bytes,04_agg_gpu/avg_inactive_block_size_current_bytes,04_agg_gpu/allocation_rounding_overhead_bytes,05_gpu_smi/gpu_0_fb_total_MiB,05_gpu_smi/gpu_0_fb_used_MiB,05_gpu_smi/gpu_0_fb_free_MiB,05_gpu_smi/gpu_0_bar1_total_MiB,05_gpu_smi/gpu_0_bar1_used_MiB,05_gpu_smi/gpu_0_bar1_free_MiB,05_gpu_smi/gpu_0_gpu_util_in_percent,05_gpu_smi/gpu_0_mem_util_in_percent,05_gpu_smi/gpu_0_temp_in_C,05_gpu_smi/gpu_0_clocks_throttle_reason_gpu_idle,05_gpu_smi/gpu_0_clocks_throttle_reason_applications_clocks_setting,05_gpu_smi/gpu_0_clocks_throttle_reason_sw_power_cap,05_gpu_smi/gpu_0_clocks_throttle_reason_hw_slowdown
e8d9f806,2024-09-18 12:45:18,llama3-8b,32,32.796976753976196,4.539724919013679,7.049,31500,351769,32785,4.166666666666666,2.9166666666666665,1.5833333333333335,63545.483264,2089.304064,4.3,3935,81,1362.079744,56774.537216,318.652416,0.004096,0.0,2283.061248,0,41702,24,24.192999999999984,0.01099999999999568,11.322999999999979,620.6802215062044,0.003838944421650791,0.07857869889017796,0.06988399040085354,86074,325,85749,420,18608,227,18381,302,67466,98,67368,126,545663351808,32154616320,513508735488,35202644992,526277666304,32153534464,494124131840,35201384960,19385685504,1081856,19384603648,5282304,545663351808,32154616320,513508735488,35202644992,526277666304,32153534464,494124131840,35201384960,19385685504,1081856,19384603648,5282304,86074,325,85749,420,18608,227,18381,302,67466,98,67368,126,46608,1,46607,38,8723,0,8723,36,37885,1,37884,14,552650557952,1015296,552649542656,1213689856,531017578496,0,531017578496,1212809216,21632979456,1015296,21631964160,3408384,-1,0,250,0,0,0,0,0,0,0,0,0,0,0,543428877184,32154607872,511274269312,35197391783,524049287040,32153534464,491895752576,35196142079,19379590144,1073408,19378516736,5269409,36222009344,36222009344,0,36222009344,36215717888,36215717888,0,36215717888,6291456,6291456,0,6291456,250,250,0,250,247,247,0,247,3,3,0,3,0.8877093486070302,128618431.488,130176252.89068826,357802.6666666667,98937280.98461539,1015296.0,8448,81559.0,36507.0625,45051.9375,131072.0,1.625,131070.375,98,44,37,0,0,0,0
274109d4,2024-09-18 12:45:18,llama3-8b,32,32.64696155197453,4.539724919013679,7.049,31500,351769,32785,4.166666666666666,2.9166666666666665,1.5833333333333335,63545.483264,2089.304064,4.3,3935,81,1362.079744,56774.537216,318.652416,0.004096,0.0,2283.061248,0,41702,24,24.192999999999984,0.01099999999999568,11.322999999999979,620.6802215062044,0.003838944421650791,0.07857869889017796,0.06988399040085354,86074,325,85749,420,18608,227,18381,302,67466,98,67368,126,545663351808,32154616320,513508735488,35202644992,526277666304,32153534464,494124131840,35201384960,19385685504,1081856,19384603648,5282304,545663351808,32154616320,513508735488,35202644992,526277666304,32153534464,494124131840,35201384960,19385685504,1081856,19384603648,5282304,86074,325,85749,420,18608,227,18381,302,67466,98,67368,126,46608,1,46607,38,8723,0,8723,36,37885,1,37884,14,552650557952,1015296,552649542656,1213689856,531017578496,0,531017578496,1212809216,21632979456,1015296,21631964160,3408384,-1,0,250,0,0,0,0,0,0,0,0,0,0,0,543428877184,32154607872,511274269312,35197391783,524049287040,32153534464,491895752576,35196142079,19379590144,1073408,19378516736,5269409,36222009344,36222009344,0,36222009344,36215717888,36215717888,0,36215717888,6291456,6291456,0,6291456,250,250,0,250,247,247,0,247,3,3,0,3,0.8877093486070302,128618431.488,130176252.89068826,357802.6666666667,98937280.98461539,1015296.0,8448,81559.0,36507.0625,45051.9375,131072.0,1.625,131070.375,98,44,37,0,0,0,0
4b26c547,2024-09-18 12:45:18,llama3-8b,32,32.25649096793495,4.539724919013679,7.049,31500,351769,32785,4.166666666666666,2.9166666666666665,1.5833333333333335,63545.483264,2089.304064,4.3,3935,81,1362.079744,56774.537216,318.652416,0.004096,0.0,2283.061248,0,41702,24,24.192999999999984,0.01099999999999568,11.322999999999979,620.6802215062044,0.003838944421650791,0.07857869889017796,0.06988399040085354,86074,325,85749,420,18608,227,18381,302,67466,98,67368,126,545663351808,32154616320,513508735488,35202644992,526277666304,32153534464,494124131840,35201384960,19385685504,1081856,19384603648,5282304,545663351808,32154616320,513508735488,35202644992,526277666304,32153534464,494124131840,35201384960,19385685504,1081856,19384603648,5282304,86074,325,85749,420,18608,227,18381,302,67466,98,67368,126,46608,1,46607,38,8723,0,8723,36,37885,1,37884,14,552650557952,1015296,552649542656,1213689856,531017578496,0,531017578496,1212809216,21632979456,1015296,21631964160,3408384,-1,0,250,0,0,0,0,0,0,0,0,0,0,0,543428877184,32154607872,511274269312,35197391783,524049287040,32153534464,491895752576,35196142079,19379590144,1073408,19378516736,5269409,36222009344,36222009344,0,36222009344,36215717888,36215717888,0,36215717888,6291456,6291456,0,6291456,250,250,0,250,247,247,0,247,3,3,0,3,0.8877093486070302,128618431.488,130176252.89068826,357802.6666666667,98937280.98461539,1015296.0,8448,81559.0,36507.0625,45051.9375,131072.0,1.625,131070.375,98,44,37,0,0,0,0
d4cdbe31,2024-09-18 12:45:18,llama3-8b,32,32.20398520096205,4.539724919013679,7.049,31500,351769,32785,4.166666666666666,2.9166666666666665,1.5833333333333335,63545.483264,2089.304064,4.3,3935,81,1362.079744,56774.537216,318.652416,0.004096,0.0,2283.061248,0,41702,24,24.192999999999984,0.01099999999999568,11.322999999999979,620.6802215062044,0.003838944421650791,0.07857869889017796,0.06988399040085354,86074,325,85749,420,18608,227,18381,302,67466,98,67368,126,545663351808,32154616320,513508735488,35202644992,526277666304,32153534464,494124131840,35201384960,19385685504,1081856,19384603648,5282304,545663351808,32154616320,513508735488,35202644992,526277666304,32153534464,494124131840,35201384960,19385685504,1081856,19384603648,5282304,86074,325,85749,420,18608,227,18381,302,67466,98,67368,126,46608,1,46607,38,8723,0,8723,36,37885,1,37884,14,552650557952,1015296,552649542656,1213689856,531017578496,0,531017578496,1212809216,21632979456,1015296,21631964160,3408384,-1,0,250,0,0,0,0,0,0,0,0,0,0,0,543428877184,32154607872,511274269312,35197391783,524049287040,32153534464,491895752576,35196142079,19379590144,1073408,19378516736,5269409,36222009344,36222009344,0,36222009344,36215717888,36215717888,0,36215717888,6291456,6291456,0,6291456,250,250,0,250,247,247,0,247,3,3,0,3,0.8877093486070302,128618431.488,130176252.89068826,357802.6666666667,98937280.98461539,1015296.0,8448,81559.0,36507.0625,45051.9375,131072.0,1.625,131070.375,98,44,37,0,0,0,0
c7827d21,2024-09-18 12:45:18,llama3-8b,32,32.141586164943874,4.539724919013679,7.049,31500,351769,32785,4.166666666666666,2.9166666666666665,1.5833333333333335,63545.483264,2089.304064,4.3,3935,81,1362.079744,56774.537216,318.652416,0.004096,0.0,2283.061248,0,41702,24,24.192999999999984,0.01099999999999568,11.322999999999979,620.6802215062044,0.003838944421650791,0.07857869889017796,0.06988399040085354,86074,325,85749,420,18608,227,18381,302,67466,98,67368,126,545663351808,32154616320,513508735488,35202644992,526277666304,32153534464,494124131840,35201384960,19385685504,1081856,19384603648,5282304,545663351808,32154616320,513508735488,35202644992,526277666304,32153534464,494124131840,35201384960,19385685504,1081856,19384603648,5282304,86074,325,85749,420,18608,227,18381,302,67466,98,67368,126,46608,1,46607,38,8723,0,8723,36,37885,1,37884,14,552650557952,1015296,552649542656,1213689856,531017578496,0,531017578496,1212809216,21632979456,1015296,21631964160,3408384,-1,0,250,0,0,0,0,0,0,0,0,0,0,0,543428877184,32154607872,511274269312,35197391783,524049287040,32153534464,491895752576,35196142079,19379590144,1073408,19378516736,5269409,36222009344,36222009344,0,36222009344,36215717888,36215717888,0,36215717888,6291456,6291456,0,6291456,250,250,0,250,247,247,0,247,3,3,0,3,0.8877093486070302,128618431.488,130176252.89068826,357802.6666666667,98937280.98461539,1015296.0,8448,81559.0,36507.0625,45051.9375,131072.0,1.625,131070.375,98,44,37,0,0,0,0
e28e864c,2024-09-18 12:45:18,llama3-8b,32,31.73020278092008,4.539724919013679,7.049,31500,351769,32785,4.166666666666666,2.9166666666666665,1.5833333333333335,63545.483264,2089.304064,4.3,3935,81,1362.079744,56774.537216,318.652416,0.004096,0.0,2283.061248,0,41702,24,24.192999999999984,0.01099999999999568,11.322999999999979,620.6802215062044,0.003838944421650791,0.07857869889017796,0.06988399040085354,86074,325,85749,420,18608,227,18381,302,67466,98,67368,126,545663351808,32154616320,513508735488,35202644992,526277666304,32153534464,494124131840,35201384960,19385685504,1081856,19384603648,5282304,545663351808,32154616320,513508735488,35202644992,526277666304,32153534464,494124131840,35201384960,19385685504,1081856,19384603648,5282304,86074,325,85749,420,18608,227,18381,302,67466,98,67368,126,46608,1,46607,38,8723,0,8723,36,37885,1,37884,14,552650557952,1015296,552649542656,1213689856,531017578496,0,531017578496,1212809216,21632979456,1015296,21631964160,3408384,-1,0,250,0,0,0,0,0,0,0,0,0,0,0,543428877184,32154607872,511274269312,35197391783,524049287040,32153534464,491895752576,35196142079,19379590144,1073408,19378516736,5269409,36222009344,36222009344,0,36222009344,36215717888,36215717888,0,36215717888,6291456,6291456,0,6291456,250,250,0,250,247,247,0,247,3,3,0,3,0.8877093486070302,128618431.488,130176252.89068826,357802.6666666667,98937280.98461539,1015296.0,8448,81559.0,36507.0625,45051.9375,131072.0,1.625,131070.375,98,44,37,0,0,0,0
fb3310ea,2024-09-18 12:45:18,llama3-8b,32,31.094682046910748,4.539724919013679,7.049,31500,351769,32785,4.166666666666666,2.9166666666666665,1.5833333333333335,63545.483264,2089.304064,4.3,3935,81,1362.079744,56774.537216,318.652416,0.004096,0.0,2283.061248,0,41702,24,24.192999999999984,0.01099999999999568,11.322999999999979,620.6802215062044,0.003838944421650791,0.07857869889017796,0.06988399040085354,86074,325,85749,420,18608,227,18381,302,67466,98,67368,126,545663351808,32154616320,513508735488,35202644992,526277666304,32153534464,494124131840,35201384960,19385685504,1081856,19384603648,5282304,545663351808,32154616320,513508735488,35202644992,526277666304,32153534464,494124131840,35201384960,19385685504,1081856,19384603648,5282304,86074,325,85749,420,18608,227,18381,302,67466,98,67368,126,46608,1,46607,38,8723,0,8723,36,37885,1,37884,14,552650557952,1015296,552649542656,1213689856,531017578496,0,531017578496,1212809216,21632979456,1015296,21631964160,3408384,-1,0,250,0,0,0,0,0,0,0,0,0,0,0,543428877184,32154607872,511274269312,35197391783,524049287040,32153534464,491895752576,35196142079,19379590144,1073408,19378516736,5269409,36222009344,36222009344,0,36222009344,36215717888,36215717888,0,36215717888,6291456,6291456,0,6291456,250,250,0,250,247,247,0,247,3,3,0,3,0.8877093486070302,128618431.488,130176252.89068826,357802.6666666667,98937280.98461539,1015296.0,8448,81559.0,36507.0625,45051.9375,131072.0,1.625,131070.375,98,44,37,0,0,0,0
3e780739,2024-09-18 12:45:18,llama3-8b,32,30.977900372934528,4.539724919013679,7.049,31500,351769,32785,4.166666666666666,2.9166666666666665,1.5833333333333335,63545.483264,2089.304064,4.3,3935,81,1362.079744,56774.537216,318.652416,0.004096,0.0,2283.061248,0,41702,24,24.192999999999984,0.01099999999999568,11.322999999999979,620.6802215062044,0.003838944421650791,0.07857869889017796,0.06988399040085354,86074,325,85749,420,18608,227,18381,302,67466,98,67368,126,545663351808,32154616320,513508735488,35202644992,526277666304,32153534464,494124131840,35201384960,19385685504,1081856,19384603648,5282304,545663351808,32154616320,513508735488,35202644992,526277666304,32153534464,494124131840,35201384960,19385685504,1081856,19384603648,5282304,86074,325,85749,420,18608,227,18381,302,67466,98,67368,126,46608,1,46607,38,8723,0,8723,36,37885,1,37884,14,552650557952,1015296,552649542656,1213689856,531017578496,0,531017578496,1212809216,21632979456,1015296,21631964160,3408384,-1,0,250,0,0,0,0,0,0,0,0,0,0,0,543428877184,32154607872,511274269312,35197391783,524049287040,32153534464,491895752576,35196142079,19379590144,1073408,19378516736,5269409,36222009344,36222009344,0,36222009344,36215717888,36215717888,0,36215717888,6291456,6291456,0,6291456,250,250,0,250,247,247,0,247,3,3,0,3,0.8877093486070302,128618431.488,130176252.89068826,357802.6666666667,98937280.98461539,1015296.0,8448,81559.0,36507.0625,45051.9375,131072.0,1.625,131070.375,98,44,37,0,0,0,0
05b77991,2024-09-18 12:45:18,llama3-8b,32,30.823583793942817,4.539724919013679,7.049,31500,351769,32785,4.166666666666666,2.9166666666666665,1.5833333333333335,63545.483264,2089.304064,4.3,3935,81,1362.079744,56774.537216,318.652416,0.004096,0.0,2283.061248,0,41702,24,24.192999999999984,0.01099999999999568,11.322999999999979,620.6802215062044,0.003838944421650791,0.07857869889017796,0.06988399040085354,86074,325,85749,420,18608,227,18381,302,67466,98,67368,126,545663351808,32154616320,513508735488,35202644992,526277666304,32153534464,494124131840,35201384960,19385685504,1081856,19384603648,5282304,545663351808,32154616320,513508735488,35202644992,526277666304,32153534464,494124131840,35201384960,19385685504,1081856,19384603648,5282304,86074,325,85749,420,18608,227,18381,302,67466,98,67368,126,46608,1,46607,38,8723,0,8723,36,37885,1,37884,14,552650557952,1015296,552649542656,1213689856,531017578496,0,531017578496,1212809216,21632979456,1015296,21631964160,3408384,-1,0,250,0,0,0,0,0,0,0,0,0,0,0,543428877184,32154607872,511274269312,35197391783,524049287040,32153534464,491895752576,35196142079,19379590144,1073408,19378516736,5269409,36222009344,36222009344,0,36222009344,36215717888,36215717888,0,36215717888,6291456,6291456,0,6291456,250,250,0,250,247,247,0,247,3,3,0,3,0.8877093486070302,128618431.488,130176252.89068826,357802.6666666667,98937280.98461539,1015296.0,8448,81559.0,36507.0625,45051.9375,131072.0,1.625,131070.375,98,44,37,0,0,0,0
29724510,2024-09-18 12:45:18,llama3-8b,32,30.389285616925918,4.539724919013679,7.049,31500,351769,32785,4.166666666666666,2.9166666666666665,1.5833333333333335,63545.483264,2089.304064,4.3,3935,81,1362.079744,56774.537216,318.652416,0.004096,0.0,2283.061248,0,41702,24,24.192999999999984,0.01099999999999568,11.322999999999979,620.6802215062044,0.003838944421650791,0.07857869889017796,0.06988399040085354,86074,325,85749,420,18608,227,18381,302,67466,98,67368,126,545663351808,32154616320,513508735488,35202644992,526277666304,32153534464,494124131840,35201384960,19385685504,1081856,19384603648,5282304,545663351808,32154616320,513508735488,35202644992,526277666304,32153534464,494124131840,35201384960,19385685504,1081856,19384603648,5282304,86074,325,85749,420,18608,227,18381,302,67466,98,67368,126,46608,1,46607,38,8723,0,8723,36,37885,1,37884,14,552650557952,1015296,552649542656,1213689856,531017578496,0,531017578496,1212809216,21632979456,1015296,21631964160,3408384,-1,0,250,0,0,0,0,0,0,0,0,0,0,0,543428877184,32154607872,511274269312,35197391783,524049287040,32153534464,491895752576,35196142079,19379590144,1073408,19378516736,5269409,36222009344,36222009344,0,36222009344,36215717888,36215717888,0,36215717888,6291456,6291456,0,6291456,250,250,0,250,247,247,0,247,3,3,0,3,0.8877093486070302,128618431.488,130176252.89068826,357802.6666666667,98937280.98461539,1015296.0,8448,81559.0,36507.0625,45051.9375,131072.0,1.625,131070.375,98,44,37,0,0,0,0
