request_id,latency,batch_size,model
3656c890,3.6292290419987694,1,gpt2medium-355m
69dc,3.5242694999997184,1,gpt2medium-355m
b165,3.5242445419989963,1,gpt2medium-355m
8b55,3.5242293329993117,1,gpt2medium-355m
b978d645,5.081273499999952,4,gpt2-124m
8f234a89,4.968812250001065,4,gpt2-124m
acd6ecaa,4.903900209001222,4,gpt2-124m
bb171a8f,3.808232291999957,4,gpt2-124m
ab63a7be,4.628788333000557,2,gpt2medium-355m
26e7509b,3.3581477499992616,2,gpt2medium-355m
657a,2.451297125000565,2,gpt2medium-355m
39bc,2.4512916669991682,2,gpt2medium-355m
7f9c312d,7.591440583999429,4,distilgpt2-124m
7e81c388,6.677849666999464,4,distilgpt2-124m
c736cf58,5.241053208999801,4,distilgpt2-124m
e1b02b0c,1.8603887499994016,4,distilgpt2-124m
9d8f7fb5,4.784027292000246,3,gpt2-124m
f02b3958,3.324072499999602,3,gpt2-124m
8a5d7054,1.2117147919998388,3,gpt2-124m
ef4c,0.9107340419996035,3,gpt2-124m
5ce255f9,3.2139825419999397,1,gpt2-124m
21a1,0.7858864999998332,1,gpt2-124m
d9cb,0.7858757089998107,1,gpt2-124m
8714,0.7858682500009309,1,gpt2-124m
8605dd5a,3.8360999159995117,1,distilgpt2-124m
b2bd,0.56937304100029,1,distilgpt2-124m
9c8f,0.5693536250000761,1,distilgpt2-124m
67bf,0.5693364159997145,1,distilgpt2-124m
b874de64,14.392679874999885,2,gpt2medium-355m
d1e9336d,2.7449338330006867,2,gpt2medium-355m
4e55,2.7110786249995726,2,gpt2medium-355m
c6ca,2.7110706250005023,2,gpt2medium-355m
ef56af11,5.626633624999158,1,gpt2-124m
8e38,0.9066990409992286,1,gpt2-124m
7386,0.9066957079994609,1,gpt2-124m
4865,0.9066937499992491,1,gpt2-124m
8e2a6cae,5.650546041999405,3,gpt2medium-355m
f3a98091,4.701289167000141,3,gpt2medium-355m
b98fa100,2.963362374999633,3,gpt2medium-355m
585a,2.8775449999993725,3,gpt2medium-355m
c11dfb78,3.488463291998414,1,gpt2-124m
8d13,1.0675330419999227,1,gpt2-124m
3d4e,1.0675283749988012,1,gpt2-124m
f3c8,1.0675258749997738,1,gpt2-124m
caa303b2,4.129142249999859,3,distilgpt2-124m
efec3eb3,2.537226082999041,3,distilgpt2-124m
d3a067e1,1.1838028329984809,3,distilgpt2-124m
0ea4,0.8306739580002613,3,distilgpt2-124m
ba355c84,3.242034875000172,1,gpt2-124m
26c3,0.7977614589999575,1,gpt2-124m
11f8,0.7977450420003152,1,gpt2-124m
8787,0.7977333340004407,1,gpt2-124m
