request_id,latency,batch_size,model
d31720f5,1.9487102090006374,4,gpt2-124m
0eca6641,1.3566049590008333,4,gpt2-124m
3a695c30,1.277418542000305,4,gpt2-124m
a57d0084,0.7997148340000422,4,gpt2-124m
eb26b5ea,5.591446041000381,1,gpt2medium-355m
7c75,4.137394540999594,1,gpt2medium-355m
f8f4,4.137389207999149,1,gpt2medium-355m
0cfe,4.13738629099862,1,gpt2medium-355m
c215db97,6.903968040998734,3,distilgpt2-124m
a65d688d,5.991089166000165,3,distilgpt2-124m
168bfa6f,4.553849582998737,3,distilgpt2-124m
3288,1.2850484579994372,3,distilgpt2-124m
f784ecba,7.856568999999581,3,gpt2medium-355m
6569d4af,6.585775333000129,3,gpt2medium-355m
1ede6d6b,4.933915874999002,3,gpt2medium-355m
03fc,2.6082290829999693,3,gpt2medium-355m
c344cd3d,6.817863166999814,4,gpt2-124m
0a10fc29,5.354236541999853,4,gpt2-124m
c7e4c133,3.244178249999095,4,gpt2-124m
ec2d54bb,1.4463545420003356,4,gpt2-124m
894b86aa,10.837496874999488,2,distilgpt2-124m
38b180fd,6.332097624999733,2,distilgpt2-124m
a279,0.7151174169994192,2,distilgpt2-124m
0c57,0.7150947089994588,2,distilgpt2-124m
603fd7ac,4.0555914159995154,1,gpt2medium-355m
cf24,2.6649622499990073,1,gpt2medium-355m
b7ac,2.6649440829987725,1,gpt2medium-355m
4ad9,2.664934207999977,1,gpt2medium-355m
753b7756,6.847389124999609,1,gpt2-124m
77e3,0.8194238340001903,1,gpt2-124m
6661,0.8194207920005283,1,gpt2-124m
be07,0.8194186670007184,1,gpt2-124m
d0904347,6.918909457999689,3,gpt2medium-355m
b76f2890,5.974855000000389,3,gpt2medium-355m
9ca4641f,4.240422958000636,3,gpt2medium-355m
1361,2.828980374999446,3,gpt2medium-355m
e386bbbf,5.811460791999707,2,gpt2-124m
3ca72663,2.0640002920008556,2,gpt2-124m
2265,0.9801109170002746,2,gpt2-124m
726c,0.9801071670008241,2,gpt2-124m
0f510334,6.371923832999528,3,distilgpt2-124m
732385e7,4.780001166000147,3,distilgpt2-124m
776efeff,3.425507583000581,3,distilgpt2-124m
e544,0.7478796249997686,3,distilgpt2-124m
