request_id,latency,batch_size,model
e2da00b1,1.745562499971129,1,gpt2-124m
646e,1.6463664170005359,1,gpt2-124m
19e4,1.6463585419696756,1,gpt2-124m
c098,1.6463541249977425,1,gpt2-124m
de93c64e,0.833726083044894,1,gpt2-124m
4c41,0.7299032500013709,1,gpt2-124m
5cd3,0.7298946250230074,1,gpt2-124m
bcef,0.7298895830172114,1,gpt2-124m
908fe34f,5.1542892919969745,1,gpt2medium-355m
03c4,5.099077125021722,1,gpt2medium-355m
32ec,5.099070166994352,1,gpt2medium-355m
895b,5.099066624999978,1,gpt2medium-355m
1d71528b,5.967245875042863,2,gpt2-124m
6764ad70,4.858098833006807,2,gpt2-124m
91cd,0.8924583329935558,2,gpt2-124m
a71e,0.8924545000190847,2,gpt2-124m
7fcbb361,4.165909790957812,2,distilgpt2-124m
50dd77bd,2.3402029999997467,2,distilgpt2-124m
7be9,1.2940823749522679,2,distilgpt2-124m
ee03,1.2940787079860456,2,distilgpt2-124m
f7b7ca8a,3.3279011250124313,1,gpt2medium-355m
d828,2.577717208012473,1,gpt2medium-355m
04b8,2.577713083010167,1,gpt2medium-355m
9f9d,2.577710665995255,1,gpt2medium-355m
6fa8f593,2.9616998330457136,1,distilgpt2-124m
7b5b,0.7054754580021836,1,distilgpt2-124m
838c,0.7054719160078093,1,distilgpt2-124m
7e3e,0.7054697500425391,1,distilgpt2-124m
a727a94f,1.2615740839974023,1,gpt2-124m
84ab,1.0229435000219382,1,gpt2-124m
7f88,1.0229397090151906,1,gpt2-124m
186e,1.0229372089961544,1,gpt2-124m
85a36ace,6.2052633330458775,2,gpt2medium-355m
98d56989,2.9071839160169475,2,gpt2medium-355m
fe74,2.854147333011497,2,gpt2medium-355m
74e9,2.8541404160205275,2,gpt2medium-355m
275cc1a7,2.8457848750404082,1,gpt2-124m
7959,0.9166601670440286,1,gpt2-124m
62fd,0.9166564590414055,1,gpt2-124m
562c,0.9166539169964381,1,gpt2-124m
2b95cbdc,2.5428667499800213,1,distilgpt2-124m
db5b,0.7029026249656454,1,distilgpt2-124m
2381,0.702899708005134,1,distilgpt2-124m
18c5,0.7028976670117117,1,distilgpt2-124m
