request_id,latency,batch_size,model
c59be2ff,4.565145417000167,3,gpt2medium-355m
58797510,3.194187041997793,3,gpt2medium-355m
9f2eb1cd,2.682366834000277,3,gpt2medium-355m
8863,2.6755845000006957,3,gpt2medium-355m
3880ee29,6.531716084002255,8,gpt2-124m
0c5bc504,6.032569625000178,8,gpt2-124m
58d5cd52,5.796936459002609,8,gpt2-124m
e7db2284,5.571158459002618,8,gpt2-124m
908c038a,3.659804625000106,8,gpt2-124m
6312e898,3.0740187090013933,8,gpt2-124m
2b52fbe5,2.227159959002165,8,gpt2-124m
de147cca,1.5073275000031572,8,gpt2-124m
b25a33ac,8.029408833997877,3,gpt2medium-355m
c61f217d,3.3626268339976377,3,gpt2medium-355m
d4c07cf3,2.7972787500002596,3,gpt2medium-355m
48dc,2.7071922499999346,3,gpt2medium-355m
9cd2581a,11.120465291001892,8,distilgpt2-124m
ffb5e5e5,10.753608082999563,8,distilgpt2-124m
431feb10,10.175929332999658,8,distilgpt2-124m
748ab829,8.820884832999582,8,distilgpt2-124m
cf7e2ad1,7.016200582998863,8,distilgpt2-124m
2f2a1459,2.2662872910004808,8,distilgpt2-124m
2547a647,1.6290658329999133,8,distilgpt2-124m
40b5df63,1.0864481249991513,8,distilgpt2-124m
ef0f2a2f,7.583057957999699,5,gpt2medium-355m
6f71dd3a,6.888246624999738,5,gpt2medium-355m
4abf1229,4.253657291003037,5,gpt2medium-355m
1de056f5,3.7859718750005413,5,gpt2medium-355m
f21e7e4c,3.72425637500055,5,gpt2medium-355m
2f76,3.713571791002323,5,gpt2medium-355m
1f5b,3.713568708000821,5,gpt2medium-355m
4852,3.713566375001392,5,gpt2medium-355m
4f72bec6,11.109085374999268,8,gpt2-124m
e763a449,8.296592916998634,8,gpt2-124m
74096c64,6.794929458999832,8,gpt2-124m
0f1c057a,4.2399788339971565,8,gpt2-124m
8c1776e9,3.449255166997318,8,gpt2-124m
6267005d,1.824141499997495,8,gpt2-124m
5771db45,1.4018055839987937,8,gpt2-124m
25c66ee5,1.3894368750006834,8,gpt2-124m
8ce97303,1.4059487909980817,1,gpt2-124m
87f55829,4.069827832998271,8,distilgpt2-124m
2095010e,2.5518042920011794,8,distilgpt2-124m
fb568fb7,2.343143707999843,8,distilgpt2-124m
af72dcec,1.7498386669976753,8,distilgpt2-124m
908af812,1.6199747499995283,8,distilgpt2-124m
f0afb030,1.2698952499995357,8,distilgpt2-124m
d251f6c2,1.0621196669999335,8,distilgpt2-124m
042e5dec,0.8225904169994465,8,distilgpt2-124m
56786824,11.504758333001519,5,gpt2medium-355m
998e6b7d,10.717207458001212,5,gpt2medium-355m
9ba77ded,10.453992624999955,5,gpt2medium-355m
89462638,9.717341874998965,5,gpt2medium-355m
5d410240,8.488269165998645,5,gpt2medium-355m
8b4a,4.091445833000762,5,gpt2medium-355m
149e,4.091427333001775,5,gpt2medium-355m
abd2,4.0914153330013505,5,gpt2medium-355m
